ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Garage,Équipement_de_la_cuisine,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Nombre_de_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Largeur_de_la_façade,Surface_constructible,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_Garages,Type_de_vitrage,Panneaux_solaires,Pompe_à_chaleur,Air_conditionné,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Parlophone,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Étage_de_lappartement,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Largeur_du_terrain_à_rue,Bien_actuellement_loué,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_toilettes,Raccordé_à_leau_courante,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Emission_de_CO2,Surface_du_garage,Conso_annuelle_totale_dénergie_primaire,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Niveau_S,Surface_du_séjour,Surface_du_bureau,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_des_caves,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Profondeur_du_terrain,Surface_du_grenier,Possibilités_pour_profession_libérale,Surface_totale,Porte_de_garage_motorisée,Domotique,Porte_daccès_sécurisée,Niveau_K,Nombre_de_douches,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Piscine_extérieure,Surface_salle_à_manger,Orientation_de_la_terrasse,Feu_ouvert,Balcon,Espace_ouvert_sensible_à_leau__WORG,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Station_de_charge_électrique,Adoucisseur_deau,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques,Appartement_de_service,Surface_du_dressing,Surface_de_la_véranda,Niveau_E,Attestation__Citernes_à_mazout__Validité,Clef_électronique
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc87565,VBC87565,Appartement à vendre,234000,Rue Saint-Gilles 504,4000 Liège,Normal,,Immédiatement,2,75 m²,Non,Oui,,Oui,,3,,,Oui,,118 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,,,,,,09/06/2035,,,,,,,,,,,,2,7 m²,1,1,,,Non,,,,,,,,,,,11421 kWh/an,,,,,,,,,,29 m²,,8 m²,17 m²,,8 m²,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4000/liege/vbc87395,VBC87395,Villa à vendre,234000,Rue Saint-Gilles 504,4000 Liège,Normal,,,2,75 m²,Non,Oui,,Oui,,3,,,Oui,,118 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,,,,,,09/06/2035,,,,,,,,,,,,2,7 m²,,1,,,Non,,,,,,,,,,,11421 kWh/an,,,,,,,,,,29 m²,,8 m²,17 m²,,8 m²,7 m²,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc87207,VBC87207,Appartement à vendre,215000,Rue Julien d'Andrimont 15 012,4000 Liège,Remis à neuf,,,2,88 m²,,Non,Non,,,,,,Oui,,140 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Oui,Non,,,20250605014140,05/06/2035,"non, pas d'attestation",,Non,,,,,,,,Oui,,2 m²,1,,,,,,,,,,,,,,,12536 kWh/an,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc92022,VBC92022,Maison de maître à vendre,499000,Rue Publémont 43,4000 Liège,Normal,,,6,355 m²,Non,,,,,2,Oui,,Oui,193 m²,151 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,3,,Non,Non,,,,,"oui, attestation conforme",,,,Double vitrage,,,,,,,3,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,6 m²,16 m²,18 m²,,13 m²,9 m²,,,,,,,,,,,6 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92003,VBC92003,Maison à vendre,249000,Rue du Petit Chene 45,4000 Liège,À rénover,,A l’acte,4,169 m²,,Oui,,,,2,Oui,70 m²,Oui,182 m²,462 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,2,Mazout,Non,Non,6 m,,,,"oui, attestation non conforme",,,,Double vitrage,,,,,Sud,,2,16 m²,,,,6 m,,,,,,2,Oui,,,114,,91413 kWh/an,,,,,,Oui,Oui,,,38 m²,,14 m²,15 m²,16 m²,,15 m²,,Nord,34 m,,,,,,,,2,19 m²,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91651,VBC91651,Maison à vendre,185000,Rue d'Ans 48,4000 Liège,,,A l’acte,3,123 m²,,Non,Oui,,,2,Oui,,Oui,226 m²,423 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Gaz,,,,,20241208010717,,,Non,,,Double vitrage,Non,,,,,,2,,,,,,Non,Non,Non,Non,Non,1,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc91646,VBC91646,Appartement à vendre,299000,Rue Wazon 87,4000 Liège,Excellent,,A l’acte,2,115 m²,Non,,,Oui,,3,Oui,3000 m²,,,293 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,,,,10/04/2035,"oui, attestation conforme",,,,,,,,,,,1,,1,1,,,Non,,,,,,,,,72,,33762 kWh/an,,,,,,,,,,,,14 m²,13 m²,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/4000/liege/vbc91608,VBC91608,Loft à vendre,275000,Quai de la Derivation,4000 Liège,Nouveau,2022,,2,102 m²,Non,,,,,,,,Oui,,63 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,6,6 m²,3,,,,,,,,,,Oui,,,,,6045 kWh/an,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4000/liege/vbc91585,VBC91585,Studio à vendre,110000,Rue Saint Gilles 343,4000 Liège,Normal,,,1,,,,,Oui,,3,,,Oui,,123 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,Oui,Oui,,,,,,,,,Double vitrage,,,,,,Oui,,,,,,,Oui,,,,,1,,,,,,4932 kWh/an,,,,,,,,,,23 m²,,,,,,5 m²,4 m²,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91575,VBC91575,Maison à vendre,179000,Rue des Vignes 14,4000 Liège,Excellent,1918,A l’acte,3,120 m²,Non,Oui,,,Equipée,2,Oui,40 m²,Oui,,219 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,Gaz,Non,Non,,,,10/09/2030,"oui, attestation conforme",,,,Double vitrage,,,,,Nord,,2,10 m²,,,,,,Oui,,,,3,Oui,,,40,,29771 kWh/an,,Américaine,,,,Oui,Oui,,,12 m²,,17 m²,16 m²,9 m²,,12 m²,,,,,,,,,,,2,,,Non,14 m²,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91304,VBC91304,Maison à vendre,219000,Rue de Volgograd 8,4000 Liège,Normal,,A l’acte,4,101 m²,Non,,,,,2,Oui,45 m²,Oui,120 m²,274 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,,,,18/03/2034,"oui, attestation conforme",,,,Double vitrage,,,,,,,2,15 m²,,,,,Non,Oui,,,,1,Oui,,,,,36498 kWh/an,,,,,,Oui,Oui,,,20 m²,,14 m²,9 m²,13 m²,,7 m²,,,,,,,,,,,1,15 m²,,Non,10 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc91288,VBC91288,Appartement à vendre,120000,Rue des Grands Champs 30,4000 Liège,À rénover,1945,,2,67 m²,,,,,Semi-équipée,4,,,,,467 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Oui,,,,09/11/2034,"oui, attestation conforme",,,,Double vitrage,,,,,,,2,,,,Non,,Non,,,,,1,Oui,,,85,,31279 kWh/an,,Kitchenette,,,,,Oui,,,,,16 m²,14 m²,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc91287,VBC91287,Appartement à vendre,115000,Rue des Grands Champs 30,4000 Liège,À rénover,1940,,1,67 m²,,,,,Semi-équipée,4,,,,,229 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Oui,,,,11/09/2034,"oui, attestation non conforme",,,,Double vitrage,,,,,,,2,,,,,,Oui,,,,,1,Oui,,,41,,15315 kWh/an,,Kitchenette,,,,,Oui,,,,,16 m²,,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4000/liege/vbc91286,VBC91286,Rez-de-chaussée à vendre,125000,Rue des Grands Champs 30,4000 Liège,À rénover,1940,,1,73 m²,,,,,Semi-équipée,4,Oui,92 m²,Oui,,332 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Oui,,,,11/09/2034,"oui, attestation non conforme",,,,Double vitrage,,,,,,,2,,,,,,Oui,,,,,1,Oui,,,63,,24241 kWh/an,,Kitchenette,,,,,Oui,,,,,15 m²,,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91283,VBC91283,Maison à vendre,139000,Rue du Centre 72,4000 Liège,À rénover,,,3,102 m²,,Non,Non,,,,,,,102 m²,279 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,2,Gaz,Non,Non,,,20250606026529,06/06/2035,pas d'application,,Non,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,52,,32853 kWh/an,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91236,VBC91236,Maison à vendre,278000,Gustave Thiriart 49,4000 Liège,À rénover,1931,,3,172 m²,Non,Non,Non,Oui,,2,Oui,,,215 m²,299 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,,,72 m²,,22/05/2035,pas d'application,,,1,,,,,,,,,,,,,,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,34 m²,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4000/liege/vbc90899,VBC90899,Studio à vendre,89000,Rue des Célestines 18,4000 Liège,Excellent,,A l’acte,1,29 m²,Non,Oui,,,Semi-équipée,2,,,,,254 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Inondable délimitée,,1,Gaz,Oui,Non,22 m,,,21/12/2032,,Non,,,Double vitrage,,,,,Nord-est,,,,2,,Non,22 m,Non,,,,,1,Oui,,,,,7421 kWh/an,,Kitchenette,,,,Oui,Oui,,,17 m²,,9 m²,,,,3 m²,3 m²,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc90895,VBC90895,Maison à vendre,249000,Rue de Hesbaye 188,4000 Liège,Remis à neuf,,A l’acte,3,180 m²,,,,,Equipée,2,Oui,,Oui,,379 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,Electrique,Non,Oui,,,,,"oui, attestation conforme",,,,,,,,,,,3,,,,,,,,,,,3,,,,70,,,,Américaine,,,,,,,,,,19 m²,15 m²,15 m²,,,,,,,,,,,,,2,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4000/liege/vbc90891,VBC90891,Immeuble mixte à vendre,179000,Rue Saint-Gilles 64,4000 Liège,Remis à neuf,1980,A l’acte,3,123 m²,,,,,Equipée,2,,,,,379 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Electrique,Non,Non,,,,21/11/2034,"oui, attestation conforme",,,,,,,,,,,3,,,,,,,,,,,1,,,,98,,24057 kWh/an,,Américaine,,,,,,,,,,12 m²,15 m²,15 m²,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc90861,VBC90861,Appartement à vendre,229000,Quai de Rome 52 21,4000 Liège,À rénover,1950,A l’acte,2,108 m²,Non,Oui,,,Semi-équipée,2,,,Oui,,144 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Oui,Oui,20 m,,,31/10/2033,"oui, attestation conforme",Non,,,Double vitrage,,,,,Nord-est,Oui,8,4 m²,2,,Non,20 m,Non,,,,,1,Oui,,,36,,18604 kWh/an,,Kitchenette,,,,Oui,Oui,,,41 m²,,17 m²,14 m²,,,13 m²,6 m²,,,,,,,,Oui,,1,,,Non,,Nord-est,Oui,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc90858,VBC90858,Maison à vendre,139000,Rue Du Fourneau 72,4000 Liège,Excellent,1918,A l’acte,1,70 m²,Non,Oui,,Oui,Equipée,3,,,Oui,33 m²,191 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,4 m,,,02/05/2035,"oui, attestation conforme",Non,,,Double vitrage,,,,,Ouest,,1,15 m²,,1,Non,4 m,Non,Oui,,,,2,Oui,,,35,,22164 kWh/an,,Américaine,,,,Oui,Oui,,,24 m²,,12 m²,12 m²,,22 m²,24 m²,9 m²,,,,,,,,,,1,,,Non,12 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc90753,VBC90753,Maison à vendre,285000,Avenue de Voroux 30,4000 Liège,Normal,,,4,146 m²,Non,,,Oui,,2,Oui,,Oui,315 m²,215 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,,Electrique,Non,Non,8 m,,,10/06/2035,"oui, attestation conforme",,,1,,Oui,,,,,,,,,,,,,,,,,2,,,,37,,31438 kWh/an,,,,,,Oui,,,,28 m²,,16 m²,13 m²,13 m²,,9 m²,,,,,,,,,,,1,9 m²,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/glain/vbc90597,VBC90597,Maison à vendre,149000,Rue des Français 311,4000 Glain,À rénover,1918,A l’acte,3,113 m²,Non,Oui,Oui,,,2,Oui,230 m²,Oui,275 m²,423 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,Non,5 m,,,01/04/2035,"non, pas d'attestation",Non,,,Double vitrage,,,,,Sud-est,,2,10 m²,,,Non,5 m,Non,,,,,1,Oui,,,104,,63908 kWh/an,,Indépendante,,,,Oui,Oui,,,30 m²,,18 m²,17 m²,16 m²,,23 m²,,,,,,,,,,,1,,,Non,,Nord-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc90595,VBC90595,Maison à vendre,279000,Sentier du Moulin 13,4000 Liège,Remis à neuf,1963,A l’acte,2,,Non,,,Oui,Super équipée,2,Oui,539 m²,Oui,736 m²,455 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,,,,12/12/2034,,Non,,1,Double vitrage,,,,Oui,Sud,Oui,,30 m²,,3,Non,,Non,Oui,,,,2,Oui,,,,,54702 kWh/an,1,,,,,Oui,,,,23 m²,,14 m²,11 m²,,,11 m²,,,,,,,,,,,1,,,,13 m²,Sud,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4000/liege/vbc90594,VBC90594,Studio à vendre,49000,Féronstrée 8,4000 Liège,Normal,,A l’acte,1,30 m²,Non,,,,Semi-équipée,2,,,Oui,,270 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Inondable délimitée,,1,Gaz,Non,Non,7 m,,,14/07/2031,"oui, attestation conforme",Non,,,Double vitrage,,,,,Nord,,,20 m²,,,Oui,7 m,Non,,,,,2,Oui,,,,,17005 kWh/an,,Kitchenette,,,,Oui,Oui,,,18 m²,,15 m²,11 m²,,,5 m²,5 m²,,,,,,,,,,2,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4000/liege/vbc90593,VBC90593,Duplex à vendre,119000,Féronstrée 8,4000 Liège,Normal,,A l’acte,1,50 m²,Non,,,,Semi-équipée,2,,,Oui,,270 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Inondable délimitée,,1,Gaz,Non,Non,7 m,,,14/07/2031,"oui, attestation conforme",Non,,,Double vitrage,,,,,Nord,,,20 m²,,,Oui,7 m,Non,,,,,2,Oui,,,,,17005 kWh/an,,Kitchenette,,,,Oui,Oui,,,18 m²,,15 m²,11 m²,,,5 m²,5 m²,,,,,,,,,,2,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/glain/vbc90381,VBC90381,Maison à vendre,140000,"Rue Derrière Coronmeuse, 24",4000 Glain,,,,1,89 m²,,Non,Non,,,2,,,Oui,110 m²,434 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,2,Gaz,,,,,20230820006519,,,,,,,,,,,,,,12 m²,,,,,Non,Non,Non,Non,Non,,,,,79,,,,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc90114,VBC90114,Maison à vendre,150000,Rue Navette 4,4000 Liège,Normal,1874,A l’acte,2,42 m²,Non,,,,Semi-équipée,3,,,Oui,,573 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,,,,03/06/2035,"non, pas d'attestation",,,,,,,,,,,1,11 m²,,,,,,,,,,1,,,,104,,25793 kWh/an,,Kitchenette,,,,,,,,,,8 m²,6 m²,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/glain/vbc89632,VBC89632,Appartement à vendre,90000,Boulevard d'Avroy 206/41,4000 Glain,,,,2,90 m²,,Non,Non,Oui,,2,,,,,165 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Gaz,,,,,20250617000343,,,,,,,,,,,Sud,,,,4,1,,,Non,Non,Non,Non,Non,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc89629,VBC89629,Appartement à vendre,595000,Avenue de l'Observatoire 90 app 4,4000 Liège,Nouveau,2025,,2,116 m²,Non,Non,Non,,Non équipée,2,Oui,,Oui,,102 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Mazout,Oui,,,116 m²,RWPEB-058863,,"oui, attestation conforme",,,,,,,,,,,5,16 m²,3,,,,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc89628,VBC89628,Appartement à vendre,595000,Avenue de l'Observatoire 90 app 4,4000 Liège,Nouveau,2025,,2,129 m²,Non,Non,Non,,Non équipée,2,,,Oui,,102 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Mazout,Oui,,,129 m²,RWPEB-058863,,"oui, attestation conforme",,,,,,,,,,,5,15 m²,3,,,,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,66 m²,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc89627,VBC89627,Appartement à vendre,550000,Avenue de l'Observatoire 90 app 2,4000 Liège,Nouveau,2025,,2,129 m²,Non,Non,Non,,,2,,,Oui,,102 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Mazout,Oui,,,129 m²,RWPEB-058863,,"oui, attestation conforme",,,,,,,,,,,5,15 m²,2,,,,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,66 m²,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc89437,VBC89437,Appartement à vendre,235000,Rue Julien d'Andrimont 11 82,4000 Liège,,1970,,2,87 m²,Non,Non,Non,,Super équipée,2,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Oui,,,87 m²,,,pas d'application,,,,,,,,,,,,6 m²,8,,,,Non,Non,Non,Non,Non,1,Oui,,,,,,,,,,,,Oui,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc89402,VBC89402,Maison à vendre,215000,Chaussée de Tongres 264,4000 Liège,À rénover,1963,A l’acte,4,245 m²,Non,Oui,,Oui,,2,Oui,,Oui,698 m²,336 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,,,12 m,,,12/06/2035,"oui, attestation non conforme",,,1,,,,,,Sud,Oui,1,50 m²,,,,12 m,,,,,,3,Oui,,,83,,86648 kWh/an,1,,,,,Oui,Oui,,,30 m²,,16 m²,11 m²,10 m²,,11 m²,,,,,,,,,,,1,9 m²,,,,Nord-est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc88925,VBC88925,Maison de maître à vendre,229000,Rue Hocheporte 78,4000 Liège,À rénover,,,6,195 m²,,Oui,Non,,,,Oui,65 m²,,110 m²,442 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,Non,,,20250529014960,29/05/2035,"non, pas d'attestation",,Non,,Double vitrage,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 m²,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc88875,VBC88875,Maison de maître à vendre,349000,Rue de Campine 214,4000 Liège,Normal,1918,A l’acte,4,176 m²,Non,Oui,,Oui,Semi-équipée,2,,,Oui,150 m²,266 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,,,,15/04/2035,"oui, attestation conforme",,,1,Double vitrage,,,,,Sud,,3,40 m²,,,,,,Oui,,,,2,Oui,,,8551,,266 kWh/an,1,Kitchenette,,,,Oui,Oui,,,20 m²,,15 m²,15 m²,12 m²,,9 m²,,,,,,,,,,,1,9 m²,,Non,20 m²,Nord,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc88548,VBC88548,Appartement à vendre,149000,Rue de Campine 468 13,4000 Liège,À rénover,1960,,2,65 m²,,Non,Non,,,,,,Oui,,215 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Oui,Non,,,20250512011927,12/05/2035,pas d'application,,Non,,Double vitrage,,,,,Sud,Oui,,6 m²,1,,,,,,,,,,,,,41,,17167 kWh/an,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4000/liege/vbc88497,VBC88497,Studio à vendre,94500,Rue Grétry 50 91,4000 Liège,Normal,1977,A l’acte,,39 m²,Non,,,,,2,,,Oui,,679 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Oui,Oui,,,,02/06/2035,"oui, attestation non conforme",Non,,,Double vitrage,,,,,Est,Oui,9,6 m²,,,Non,,Non,,,,,1,Oui,,,5085,,27698 kWh/an,,,,,,Oui,,,,22 m²,,,,,,5 m²,3 m²,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc88478,VBC88478,Maison à vendre,225000,Rue des Genets 32,4000 Liège,Normal,1937,A l’acte,3,96 m²,,Oui,Oui,Oui,Equipée,2,Oui,110 m²,Oui,176 m²,219 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,5 m,,,,"oui, attestation non conforme",,,1,Double vitrage,,,,,,,3,11 m²,,,,5 m,,,,,,2,Oui,,,40,,36708 kWh/an,,Américaine,,,,Oui,Oui,,,29 m²,,10 m²,12 m²,30 m²,,19 m²,,,32 m,30 m²,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
