ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Disponibilité_du_bien,Surface_salle_à_manger,Nombre_de_places_de_parking_extérieur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Surface_totale,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Citerne_à_eau_de_pluie,Surface_constructible,Attestation__Installation_électrique__Validité,Orientation_du_jardin,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,Attestation__Asbuilt,Surface_des_caves,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Niveau_S,Surface_de_la_véranda,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc71410,VBC71410,Maison à vendre,699000,Au Monsay 52,6800 Libramont-Chevigny,Non,1978,6,380 m²,Non,Oui,Oui,,Oui,,,,Oui,2,2,2,2,Oui,Mazout,Non,Ouest,4,22 m,Oui,Oui,5081 m²,,140 kWh/m²/an,,16/04/2035,35,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,22 m²,14 m²,14 m²,20 m²,17 m²,29 m²,Super équipée,,11 m²,15 m²,Double vitrage,Non,4600 m²,80 m²,Est,22 m,Oui,Oui,Non,61244 kWh/an,Oui,Non,Non,Immédiatement,29 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,35 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/bras/vbc70749,VBC70749,Maison à vendre,495000,Les Lavis 14,6800 Bras,Non,,3,150 m²,Oui,Non,Oui,Non,Non,Non,Non,Non,,,1,1,2,,,Non,Nord-ouest,4,,Oui,Oui,1013 m²,,263 kWh/m²/an,20240510006483,10/05/2034,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,,53296 kWh/an,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc69490,VBC69490,Maison à vendre,479000,rue des chasseurs ardennais 7,6800 Libramont-Chevigny,,1949,5,250 m²,Non,Oui,Oui,Oui,Oui,,,,Oui,,2,2,3,,Mazout,Non,Nord-ouest,4,10 m,Oui,Oui,541 m²,,233 kWh/m²/an,,22/04/2035,58,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,13 m²,13 m²,16 m²,13 m²,13 m²,15 m²,Super équipée,,13 m²,13 m²,Double vitrage,Non,175 m²,30 m²,Sud-ouest,10 m,Oui,Oui,Non,55725 kWh/an,Oui,Non,Non,Immédiatement,15 m²,,,,,,,,,,1,,,,,,,,,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont/vbc68740,VBC68740,Maison à vendre,449000,Le Routeu 34,6800 Libramont,Non,2006,4,250 m²,Non,Oui,Oui,,,,,,Oui,1,1,,2,,Mazout,Non,Sud-ouest,4,17 m,Oui,Oui,2714 m²,,179 kWh/m²/an,,,44,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,15 m²,11 m²,18 m²,18 m²,,28 m²,Super équipée,,23 m²,11 m²,Double vitrage,Non,2500 m²,30 m²,Est,17 m,Oui,Oui,Non,50033 kWh/an,Oui,Non,Non,Immédiatement,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,35 m²,,,08/03/2007,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont/vbc68738,VBC68738,Appartement à vendre,169000,Rue Pie Martin 37 3,6800 Libramont,,1974,2,111 m²,,Oui,Non,Non,,,,,Oui,,1,,,,Electrique,Oui,,,,,,,,343 kWh/m²/an,20250321,31/03/2035,88,"non, pas d'attestation",Information non communiquée,Information non communiquée,Normal,,,,,,,,,,5 m²,Double vitrage,Non,,,,,,,,38215 kWh/an,,Non,,,,,3,3,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc67815,VBC67815,Maison à vendre,395000,Buisson Ponsin 10,6800 Libramont-Chevigny,Non,,5,402 m²,Oui,Oui,,,,,,,,,2,,3,,,Non,,3,,Oui,Oui,,,268 kWh/m²/an,,23/10/2034,65,,Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,Double vitrage,Non,,,,,Oui,Oui,,331248 kWh/an,,,,Immédiatement,,,,2,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc62159,VBC62159,Maison à vendre,1395000,Buisson Ponsin 10,6800 Libramont-Chevigny,Non,,6,836 m²,Non,Oui,,,Oui,,,,Oui,1,3,,3,Oui,,Non,,4,,Oui,Oui,11600 m²,,268 kWh/m²/an,,23/10/2034,65,,Information non communiquée,Information non communiquée,Excellent,14 m²,30 m²,33 m²,24 m²,17 m²,67 m²,Super équipée,,20 m²,,Double vitrage,Non,11000 m²,140 m²,,,,Oui,Oui,331248 kWh/an,,,,A l’acte,22 m²,6,,2,,,,,,,4,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6800/libramont-chevigny/vbc59699,VBC59699,Immeuble mixte à vendre,279000,Grand rue 11,6800 Libramont-Chevigny,Oui,1947,4,195 m²,Non,Oui,Oui,,Oui,,,,Oui,2,2,,3,,Mazout,Non,Est,2,6 m,Oui,Oui,170 m²,,327 kWh/m²/an,,14/03/2035,81,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,12 m²,10 m²,12 m²,8 m²,,20 m²,Equipée,Américaine,,4 m²,Double vitrage,Non,10 m²,20 m²,Ouest,6 m,Oui,Oui,Non,19974 kWh/an,Non,Non,Non,,17 m²,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/moircy/vwd12947,VWD12947,Maison à vendre,500000,,6800 Moircy,,,3,120 m²,,,,,,,Oui,,,,2,,,,Non specifié,,,4,,Oui,Oui,,,,,,,,Information non communiquée,Information non communiquée,,12 m²,12 m²,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc54981,VBC54981,Appartement à vendre,289000,Rue du Fortin 5 105,6800 Libramont-Chevigny,Non,2018,2,94 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,1,Non,Gaz,Oui,Sud-est,3,,Oui,Oui,,,110 kWh/m²/an,20170810504796,,,,Information non communiquée,Information non communiquée,Excellent,,,,,,,Equipée,,,,Double vitrage,Non,336 m²,11 m²,,,Oui,,,,,,Non,A l’acte,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc50364,VBC50364,Maison à vendre,379900,Rue de la Cortaille 42,6800 Libramont-Chevigny,Non,,3,250 m²,Non,Oui,,,,,,,,,3,,4,,Gaz,Non,Nord,3,10 m,Oui,Oui,347 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,10 m²,11 m²,13 m²,,,33 m²,Equipée,Américaine,,5 m²,Double vitrage,Non,200 m²,25 m²,Sud,10 m,Oui,Oui,Non,,,,,Immédiatement,,,,,,,,,,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont/vbc47947,VBC47947,Maison à vendre,309000,Saint-Pierre 15,6800 Libramont,Non,1983,4,140 m²,Non,,,,,,,,Oui,1,1,,1,,Mazout,Non,Sud,4,13 m,Oui,Oui,981 m²,,400 kWh/m²/an,,26/01/2024,99,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,11 m²,7 m²,6 m²,14 m²,,,Equipée,Américaine,,,Double vitrage,Non,700 m²,30 m²,Nord,13 m,Oui,,Non,68172 kWh/an,Oui,Non,Non,Immédiatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/sainte-marie/vbc43470,VBC43470,Maison à vendre,375000,Ruelle du Reposoir 4,6800 Sainte-Marie,,1850,4,,Non,,,,,,,,,,1,1,2,,Mazout,Non,Sud,4,,Non,Oui,1928 m²,,346 kWh/m²/an,20250220015980,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,Semi-équipée,,,,,,,,,,,Oui,,,Oui,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6800/saint-pierre/vbc42685,VBC42685,Villa à vendre,500000,Rue Fosse Moray 35,6800 Saint-Pierre,,2015,3,,Non,,Oui,,,,,,Oui,,2,,3,Oui,Bois,Non,Sud,4,16 m,Non,Non,1393 m²,,104 kWh/m²/an,RWPEB - 025042.2,21/01/2026,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,Super équipée,,,,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6800/libramont/vbc42545,VBC42545,Villa à vendre,,Rue de Neufchâteau 62,6800 Libramont,,2014,4,291 m²,,Non,Non,Non,,,,,Oui,2,1,,,,Gaz,Non,Nord-est,,,Oui,Oui,2500 m²,,108 kWh/m²/an,20241204002782,04/12/2034,21,"non, pas d'attestation",Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,15 m²,Double vitrage,Non,,,,,,,,31341 kWh/an,,Non,,,,,,,Non,Oui,,,,,,15 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc39123,VBC39123,Appartement à vendre,289000,Rue Haynol 10B /1,6800 Libramont-Chevigny,Oui,2022,2,103 m²,Non,Oui,,,,,,,Oui,,1,1,1,,Gaz,Oui,Sud-est,,,,Oui,,,50 kWh/m²/an,,18/02/2032,10,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,15 m²,10 m²,,,,37 m²,Super équipée,,,8 m²,Double vitrage,Non,,14 m²,Sud-est,,Oui,Oui,Non,5104 kWh/an,Oui,Non,Non,Immédiatement,,,,2,,,,,,,1,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc29676,VBC29676,Maison à vendre,,Avenue de Bouillon 41,6800 Libramont-Chevigny,Non,1951,3,107 m²,Non,Oui,Oui,,Oui,,,,,,1,,1,,Mazout,Non,Nord,2,7 m,,Oui,103 m²,,552 kWh/m²/an,,26/04/2033,137,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,7 m²,16 m²,14 m²,,,15 m²,,Indépendante,16 m²,,Double vitrage,Non,,15 m²,Sud,7 m,Oui,Oui,Non,76096 kWh/an,Non,Non,Non,Immédiatement,15 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc29050,VBC29050,Maison à vendre,349000,Rue des Lilas 8,6800 Libramont-Chevigny,Non,1976,5,320 m²,Non,Oui,Oui,Oui,,,,,Oui,1,2,,3,,,Oui,,4,,Oui,Oui,827 m²,,365 kWh/m²/an,,15/01/2035,94,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,14 m²,14 m²,14 m²,15 m²,12 m²,23 m²,Equipée,Américaine,13 m²,,Double vitrage,Oui,400 m²,,,,,,Non,94168 kWh/an,Oui,Oui,Non,A l’acte,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vba51895,VBA51895,Appartement à vendre,120000,Grand'Rue 30,6800 Libramont-Chevigny,Oui,,2,50 m²,Non,,,,,,,,,,1,,1,,Mazout,Non,Ouest,2,,Non,Non,,,291 kWh/m²/an,,02/06/2033,,,Pas de risque d’inondation,Information non communiquée,,9 m²,15 m²,,,,18 m²,Equipée,Américaine,,,Double vitrage,Non,,,,11 m,Oui,Oui,Non,14887 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt70306,RBT70306,Appartement à vendre,499900,,8370 Blankenberge,Non,2025,3,225 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,,2,,,Oui,,,,Oui,Oui,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,1,3,3,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,225 m²,,Sud,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/ichtegem/rbt70221,RBT70221,Maison à vendre,245000,Moerdijkstraat 135 A,8480 Ichtegem,Non,,3,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,Gaz,Non,,3,,Oui,,936 m²,53 m,504 kWh/m²/an,20240606-0003274355-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Simple vitrage,Oui,,,,18 m,,,Non,,,,Non,A l’acte,,,,,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt70220,RBT70220,Maison à vendre,430000,Molenkotstraat 13,8470 Gistel,Non,2025,3,195 m²,,Non,Non,Non,Non,Non,Non,Non,,,1,,2,,,Non,,4,11 m,Oui,,3069 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,Non,,,,,,,Non,,,,Non,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,Zone agricole,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/rbt70097,RBT70097,Appartement à vendre,,,1090 Jette,Non,,3,110 m²,,Non,Non,Non,Non,Non,Non,Non,,,2,,,,,,,2,,Oui,Oui,,,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,8 m²,,,,,Non,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89694,VBC89694,Duplex à vendre,299000,Rue une Personne 8,1000 Bruxelles,,2017,1,55 m²,Non,Oui,,,,,,,,,1,1,1,,Gaz,Oui,Sud-est,2,,,,,,119 kWh/m²/an,,18/08/2029,23,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,20 m²,,,,,25 m²,Super équipée,,4 m²,,Double vitrage,Non,,,,,Oui,Oui,Non,6555 kWh/an,,,,A l’acte,,,3,4,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8610/kortemark/rbt69991,RBT69991,Maison à vendre,319000,Ichtegemstraat 54,8610 Kortemark,Non,1950,4,237 m²,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,2,,Non specifié,Non,Est,2,9 m,Oui,Oui,539 m²,59 m,345 kWh/m²/an,20250418-0003580658-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,,,,Double vitrage,Non,,28 m²,,9 m,,,Non,,,,Non,,,2,,2,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9090/gontrode/rbt69725,RBT69725,Maison à vendre,439000,Hovenierstraat 52,9090 Gontrode,Non,1935,3,155 m²,Oui,Non,Oui,Non,Non,Non,Oui,Non,,,1,,1,,Gaz,,,3,,Oui,Oui,130 m²,,133 kWh/m²/an,20250613-0003624057-RES-1,13/06/2035,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,Equipée,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Sud-ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3550/zolder/rbt69836,RBT69836,Duplex à vendre,337000,Dorpsstraat 15 12,3550 Zolder,Non,2005,3,156 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,1,2,Non,Gaz,,,,,,Oui,,,148 kWh/m²/an,20210624-0002433440-RES-1,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,25 m²,,,Oui,Oui,Non,,,,Non,A l’acte,,,,,,Non,,,,,,,,,,,,Non,Oui,Non,Non,,,,Oui,pas d'application,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc89520,VBC89520,Appartement à vendre,215000,,1030 Schaerbeek,,1908,3,130 m²,Non,,,,,,,,,,1,1,1,,Gaz,Non,,2,,,Oui,,,436 kWh/m²/an,,11/07/2028,87,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,10 m²,12 m²,10 m²,9 m²,,,Semi-équipée,Kitchenette,,,,Non,,2 m²,,,,Oui,Non,27156 kWh/an,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc89510,VBC89510,Maison à vendre,109000,Rue de la Cité 22,6000 Charleroi,,,2,112 m²,,Oui,Oui,Oui,Oui,,,,,,1,1,1,,Gaz,,,2,,Oui,Oui,140 m²,,282 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,À rénover,13 m²,7 m²,32 m²,,,13 m²,,,15 m²,,Double vitrage,,,,,,Oui,Oui,,31733 kWh/an,,,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8551/heestert/rbt69423,RBT69423,Maison à vendre,,,8551 Heestert,Non,2015,3,170 m²,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,1,,2,Oui,Non specifié,Non,Sud-est,4,10 m,Oui,Oui,495 m²,30 m,72 kWh/m²/an,34042-G-2014_186/EP11942/E501/D01/SD001,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,,,,,Non,,,,16 m,,,Non,,,,Non,A partir du : 01/01/2026,,1,,2,Non,Oui,,,,,,,,,,,Non,,,Oui,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,35,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1082/berchem-sainte-agathe/vbc89484,VBC89484,Maison à vendre,570000,Avenue René Comhaire 110,1082 Berchem-Sainte-Agathe,,1922,4,190 m²,,Oui,Oui,,Oui,,,,Oui,,1,,2,,Gaz,Non,,2,7 m,Oui,Oui,,,208 kWh/m²/an,,18/06/2035,41,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,14 m²,14 m²,14 m²,13 m²,,18 m²,Super équipée,,11 m²,,Double vitrage,Non,115 m²,25 m²,,7 m,Oui,Oui,Non,39467 kWh/an,,,,A l’acte,14 m²,,,,,,,,,,,,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9990/maldegem/rbt69345,RBT69345,Appartement à vendre,295000,Stationsstraat 94 B2,9990 Maldegem,Non,2004,2,84 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,Non specifié,Non,,,,,,,,0 kWh/m²/an,20221103-0002715785-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,,,,,Non,,,,,,,Non,,,,Non,A partir du : 01/10/2025,,,2,3,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8620/nieuwpoort/rbt69334,RBT69334,Appartement à vendre,185000,Brugsevaart 40 0103,8620 Nieuwpoort,Non,2001,1,55 m²,,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Electrique,Non,Nord-ouest,,,,Oui,,45 m,306 kWh/m²/an,20250617-0003626308-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,6 m²,,95 m,,,Non,,,,Oui,A l’acte,,,,,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,Zone d'extension d'habitat,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8630/furnes/rbt69333,RBT69333,Penthouse à vendre,549000,Zuidstraat 38 301,8630 Furnes,,2009,3,115 m²,,,,,,,,,Oui,1,2,,1,,Non specifié,Oui,Sud-ouest,,12 m,,Oui,,30 m,135 kWh/m²/an,38025-G-2008-128/EPB0588/A001/D01/SD005,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,,,,,Non,,35 m²,,12 m,,,,,Oui,Non,Non,A l’acte,,,3,4,Non,Oui,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,85,0,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2500/lier/rbt69212,RBT69212,Maison à vendre,239000,Lispersteenweg 29,2500 Lier,,1899,3,99 m²,Non,,Oui,,,,,,,,1,,,,Gaz,Non,Nord-ouest,2,,Oui,Oui,81 m²,20 m,526 kWh/m²/an,20250227-0003540517-RES-1,,,pas d'application,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,Semi-équipée,,,,,,18 m²,18 m²,,,,Oui,,,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,61 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6001/marcinelle/vbc89444,VBC89444,Maison à vendre,125000,,6001 Marcinelle,Non,,4,,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,Non specifié,Non,,2,,,,,,118 kWh/m²/an,20210915004962,15/09/2031,,pas d'application,Information non communiquée,Information non communiquée,À rénover,,,,,,,,,,,,,,,,,,Oui,,,,,,A l’acte,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5575/willerzie/vbc89368,VBC89368,Maison à vendre,240000,Rue Charnay 2,5575 Willerzie,,1979,5,144 m²,Non,,,,,,,,Oui,1,1,,2,,Mazout,Non,Sud-est,4,,Oui,Oui,1140 m²,,321 kWh/m²/an,20240621016845,,81,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,25 m²,Semi-équipée,,,,,,,20 m²,,,,Oui,,59691 kWh/an,Oui,,Non,A l’acte,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,95 m²,,,,,,,,Non,,,,,,,,,,,,,,,
