ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Bien_actuellement_loué,Meublé,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Disponibilité_du_bien,Type_de_cuisine,Surface_de_la_cuisine,Parlophone,Orientation_de_la_terrasse,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Nombre_de_place_de_parking_intérieur,Porte_daccès_sécurisée,Jardin,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Panneaux_solaires,Surface_salle_à_manger,Surface_totale_du_terrain,Conso_annuelle_totale_dénergie_primaire,Surface_du_jardin,Le_bien_fait_lobjet_dun_droit_de_préemption,Largeur_du_terrain_à_rue,Surface_du_bureau,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Pompe_à_chaleur,Surface_chambre_à_coucher_4,Citerne_à_eau_de_pluie,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_des_caves,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Balcon,Air_conditionné,Possibilités_pour_profession_libérale,Adoucisseur_deau,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout,Maison_basse_énergie,Panneaux_solaires_thermiques,Domotique,Surface_totale,Attestation__Installation_électrique__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Appartement_de_service,Surface_du_garage,Surface_du_grenier,Compteur_Bihoraire,Niveau_E,Espace_ouvert_sensible_à_leau__WORG,Niveau_K,Attestation__Citernes_à_mazout__Validité,Adaptations_pour_les_seniors,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91316,VBC91316,Appartement à vendre,219000,Avenue du Domaine 25,1190 Forest,Normal,,1,16 m²,65 m²,30 m²,Oui,,,Equipée,1,1,1,5 m²,Mazout,Double vitrage,,Oui,Oui,1,3,5,Oui,9 m²,271 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,,,,,,,Sud,,,,Oui,Oui,,,,Américaine,8 m²,Oui,Sud,Oui,Non,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc90626,VBC90626,Appartement à vendre,275000,Avenue Minerve 15 120,1190 Forest,Excellent,1961,1,13 m²,90 m²,41 m²,Oui,Oui,,Equipée,1,,,,Gaz,Double vitrage,,Oui,,,2,,Oui,15 m²,172 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,Oui,Oui,,12/06/2035,A l’acte,Américaine,10 m²,Oui,Ouest,Oui,,34,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc90582,VBC90582,Appartement à vendre,380000,,1190 Forest,,1961,3,,126 m²,41 m²,Non,Oui,1,,1,,1,,Gaz,,,Oui,,1,,16,Oui,24 m²,111 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,Oui,Oui,20250203-0000703257-01-9,,A l’acte,,,,,,,28,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc90203,VBC90203,Appartement à vendre,329550,Avenue des Tropiques 48,1190 Forest,Nouveau,2022,2,15 m²,93 m²,34 m²,Oui,Oui,,Super équipée,1,,1,6 m²,Gaz,Double vitrage,,Oui,Oui,1,2,2,Oui,13 m²,45 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,,,Non,,,,,,,,,,,Oui,Oui,,,,,,Oui,Sud,Oui,Non,37,1,,,1,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc90145,VBC90145,Appartement à vendre,299000,Rue des Carburants 64,1190 Forest,Nouveau,2024,1,14 m²,73 m²,23 m²,Oui,,,Super équipée,1,,1,,Gaz,,Oui,Oui,Oui,4,3,4,Oui,11 m²,10 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,Oui,Oui,,,A l’acte,,6 m²,Oui,,,Non,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc90033,VBC90033,Appartement à vendre,545000,Avenue de la Gazelle 105,1190 Forest,Excellent,2019,3,14 m²,134 m²,,,Oui,2,Super équipée,2,,2,,Gaz,,,Non,Oui,1,2,3,Oui,35 m²,84 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,13 m²,13 m²,Non,Non,,,,,,,,,,,,,,,A l’acte,,,,,,Non,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1190/forest/vbc89920,VBC89920,Maison à vendre,975000,,1190 Forest,Normal,1930,3,21 m²,280 m²,28 m²,Oui,,,Equipée,2,2,3,,,Double vitrage,,Non,Non,,4,2,Oui,58 m²,434 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,Non,Non,Oui,Oui,Oui,,,,Est,,,,Oui,Oui,,13/05/2034,,Américaine,20 m²,,Ouest,Oui,Non,87,,,Oui,,Oui,,,21 m²,380 m²,78812 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1190/forest/vbc89899,VBC89899,Duplex à vendre,695000,Avenue Everard 20,1190 Forest,Nouveau,,2,,160 m²,,Oui,,,Super équipée,2,1,,,Gaz,,,Non,Non,0,2,3,Oui,,142 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,Immédiatement,,,,Sud-ouest,,Non,28,,,Oui,,,,,,,,85 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc89885,VBC89885,Appartement à vendre,765000,,1190 Forest,Nouveau,,2,,220 m²,130 m²,,Oui,,,2,,,,,,,Oui,Oui,,2,,Oui,12 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc89884,VBC89884,Appartement à vendre,745000,,1190 Forest,Nouveau,,2,,200 m²,130 m²,,Oui,,,2,1,2,,Gaz,,,Oui,Oui,,2,,Oui,12 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,Non,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc89883,VBC89883,Appartement à vendre,795000,,1190 Forest,Nouveau,,4,,225 m²,130 m²,,,,,4,,,,Gaz,,,Oui,Oui,,2,,Oui,13 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,Non,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1190/forest/vbc89765,VBC89765,Maison à vendre,750000,Rue du Katanga 4,1190 Forest,,,4,,285 m²,,Non,Oui,1,,4,,,,Gaz,,,,,,3,,Oui,15 m²,,,Information non communiquée,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,Sud,,,,,,,,A partir du : 01/02/2026,,,,,,,,1,,Oui,,,,,,422 m²,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc89508,VBC89508,Appartement à vendre,295000,Rue Berthelot 21,1190 Forest,Normal,,3,10 m²,136 m²,23 m²,Oui,,,Equipée,1,,1,,Gaz,,,Non,Non,4,2,4,,,,,Information non communiquée,Riveraine d’une zone inondable délimitée,13 m²,15 m²,Non,,Oui,,,,,,Est,,,,Oui,Oui,,29/08/2028,,Américaine,26 m²,Oui,,Oui,Non,48,,,,,,,,,,33 kWh/an,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1190/forest/vbc89331,VBC89331,Duplex à vendre,825000,,1190 Forest,Normal,,3,17 m²,220 m²,33 m²,,,,Equipée,3,,3,,Gaz,Double vitrage,,Non,Non,1,2,3,Oui,13 m²,201 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,11 m²,10 m²,Oui,Non,Oui,,,,,,Ouest,6 m,,,Oui,Oui,,01/04/2032,,Américaine,7 m²,Oui,Est,Oui,Non,40,,,,,,,,,,17807 kWh/an,,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1190/forest/vbc89330,VBC89330,Duplex à vendre,690000,,1190 Forest,Normal,1906,2,18 m²,150 m²,20 m²,Oui,,,,1,,2,7 m²,,Double vitrage,,Non,Non,0,2,3,Oui,15 m²,178 kWh/m²/an,"oui, attestation conforme",Risque moyen,Information non communiquée,15 m²,,Non,Non,,,,,,,Nord-ouest,6 m,,,Oui,Oui,,13/02/2035,A l’acte,,15 m²,Oui,Sud-est,Oui,Non,35,,,Oui,,Non,Non,,,,178 kWh/an,150 m²,Non,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc88960,VBC88960,Appartement à vendre,495000,,1190 Forest,Normal,,4,,140 m²,40 m²,Non,,,Semi-équipée,2,,,,Gaz,,,Oui,,3,2,3,Oui,12 m²,,pas d'application,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,Ouest,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc88929,VBC88929,Appartement à vendre,380000,Chaussée d'Alsemberg 365,1190 Forest,À rénover,1935,1,,91 m²,,Non,,,,1,,1,,,,,Oui,,3,2,6,Oui,2 m²,139 kWh/m²/an,pas d'application,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,27,,,Non,,,,,,,,,,,,Non,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc88933,VBC88933,Appartement à vendre,350000,Chaussée d'Alsemberg 365,1190 Forest,À rénover,1935,1,,91 m²,,Non,,,,1,,1,,,,,Oui,,3,2,6,Oui,2 m²,137 kWh/m²/an,pas d'application,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc88931,VBC88931,Appartement à vendre,375000,Chaussée d'Alsemberg 365,1190 Forest,À rénover,1935,1,,91 m²,,Non,,,,1,,1,,Gaz,,,Oui,,2,2,6,Oui,2 m²,139 kWh/m²/an,pas d'application,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc88930,VBC88930,Appartement à vendre,345000,Chaussée d'Alsemberg 365,1190 Forest,À rénover,1935,1,,91 m²,,Non,,,,1,,1,,,,,Oui,,2,2,6,Oui,2 m²,137 kWh/m²/an,pas d'application,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,27,,,Non,,,,,,,,,,,,Non,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87854,VBC87854,Appartement à vendre,299000,Avenue Wielemans Ceuppens 112-114 3,1190 Forest,Nouveau,1965,1,11 m²,65 m²,27 m²,,,,Super équipée,1,1,1,4 m²,Gaz,,,Oui,Non,1,2,4,,,177 kWh/m²/an,"oui, attestation conforme",Risque moyen,Information non communiquée,,,Non,Oui,,,,,,,,,,,Oui,Oui,,,A l’acte,,5 m²,,,Oui,Non,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87837,VBC87837,Appartement à vendre,380000,Avenue du Globe 23,1190 Forest,Excellent,2015,2,12 m²,100 m²,39 m²,Oui,,,Super équipée,2,,2,4 m²,Gaz,Double vitrage,,Oui,Oui,1,2,5,Oui,8 m²,71 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,15 m²,,Non,Non,,,,,,,Est,,,,Oui,Oui,,,A l’acte,,11 m²,Oui,Ouest,Oui,Non,14,,Oui,,,,,Oui,,,7201 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1190/forest/vbc87611,VBC87611,Studio à vendre,211150,,1190 Forest,,2026,0,,40 m²,,Oui,,,,1,1,1,,Air pulsé,,,Oui,Oui,1,,4,Oui,7 m²,44 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,,,,,,,Non,44,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87610,VBC87610,Appartement à vendre,279000,Chaussée de Neerstalle 184,1190 Forest,,2026,1,15 m²,64 m²,,Oui,,,,1,1,1,,Air pulsé,,,Oui,Oui,1,,4,Oui,865 m²,44 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,,,,,,,Non,44,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87609,VBC87609,Appartement à vendre,279000,Chaussée de Neerstalle 184,1190 Forest,,2026,1,15 m²,64 m²,,Oui,,,,1,1,1,,Air pulsé,,,Oui,Oui,1,,4,Oui,865 m²,44 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,,,,,,,Non,44,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87608,VBC87608,Appartement à vendre,517500,,1190 Forest,Nouveau,2026,3,15 m²,125 m²,,Oui,,,,2,2,2,,Air pulsé,,,Oui,Oui,3,,4,Oui,9 m²,44 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,9 m²,,Non,,,,,,,,,,,,,,,,,,,,,Non,44,,,Oui,,Oui,Oui,,,,,,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87607,VBC87607,Appartement à vendre,335000,,1190 Forest,Nouveau,2026,2,15 m²,87 m²,,Oui,Oui,,,1,1,1,,Air pulsé,,,Oui,Oui,1,,4,Oui,10 m²,44 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,,,Non,,,,,,,,,,,,,,,,,,,,,Non,44,36,,Oui,36,Oui,Oui,,,,,,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1190/forest/vbc87555,VBC87555,Studio à vendre,179000,Rue des Glands 12,1190 Forest,À rénover,1910,1,18 m²,60 m²,,Oui,,,,1,,1,,Gaz,,,Non,Non,1,2,3,Oui,2 m²,379 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,A l’acte,,,,,,Non,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1190/forest/vbc87334,VBC87334,Villa à vendre,875000,Rue des Alliés 21,1190 Forest,Excellent,,5,18 m²,245 m²,40 m²,,Oui,2,Super équipée,1,,2,,Gaz,Double vitrage,,,Non,,4,3,Oui,60 m²,,,Information non communiquée,Information non communiquée,18 m²,18 m²,Non,Non,Oui,,,,,,,8 m,,,,,,,A l’acte,,16 m²,Oui,Sud-ouest,,,,,,,,,,,,235 m²,,,,8 m,,,,,20 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc87186,VBC87186,Appartement à vendre,325000,Avenue Pénélope 56,1190 Forest,Normal,,2,16 m²,103 m²,28 m²,Oui,Oui,1,Super équipée,1,,1,6 m²,,Double vitrage,,Oui,,3,2,5,Oui,,299 kWh/m²/an,,Information non communiquée,Information non communiquée,13 m²,,Oui,Non,,,,,,,,,,,Oui,Oui,,,,,10 m²,Oui,,,,73,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1190/forest/vbc87172,VBC87172,Maison à vendre,475000,Avenue de Monte Carlo 80,1190 Forest,Normal,,4,,240 m²,,,,,,3,,4,,Gaz,Double vitrage,,,,,2,2,Oui,,302 kWh/m²/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,6 m,,,Oui,Oui,,31/12/2034,A l’acte,,,,,Oui,,60,,,,,,,,,110 m²,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc86128,VBC86128,Appartement à vendre,265000,Chaussée de Bruxelles 105,1190 Forest,Normal,1976,2,20 m²,95 m²,,,Oui,,Semi-équipée,1,1,,,Electrique,,,Oui,Oui,,2,5,Oui,16 m²,171 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,17 m²,,,Non,,,,,,,,,,,,,,,,Kitchenette,,,,,Non,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/rbt64824,RBT64824,Appartement à vendre,310000,Domeinlaan 161 1G,1190 Forest,Excellent,1951,2,13 m²,,32 m²,Oui,,,Super équipée,1,,2,4 m²,Mazout,Double vitrage,,Oui,,1,,,Oui,,260 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,13 m²,,,Non,,,,,,,,,,,,Oui,,,A l’acte,,,,,Oui,,,,,,,Oui,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1190/forest/vbc72266,VBC72266,Maison à vendre,785000,Avenue Victor Rousseau 32,1190 Forest,À rénover,1923,5,10 m²,250 m²,46 m²,Oui,,,Equipée,3,3,3,,Gaz,,,Non,Non,,2,2,Oui,23 m²,470 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,27 m²,16 m²,,,Oui,,,,,,,,,,,,,23/09/2034,A l’acte,Américaine,10 m²,Oui,Sud-est,,,93,,,Oui,,,,,,180 m²,115046 kWh/an,57 m²,,,,,,,15 m²,Oui,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1190/forest/vbc54653,VBC54653,Maison de maître à vendre,990000,Boulevard Guillaume Van Haelen 146,1190 Forest,Normal,1931,5,30 m²,382 m²,33 m²,Oui,Oui,1,Super équipée,2,2,3,,Gaz,Double vitrage,,Non,Non,,2,3,,,413 kWh/m²/an,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,27 m²,20 m²,Non,Non,,,Oui,,,,Sud,7 m,,,Oui,Oui,,,A l’acte,,10 m²,Oui,,Oui,Non,81,1,,Oui,2,,,,25 m²,340 m²,157378 kWh/an,185 m²,,7 m,,,,,20 m²,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc29304,VBC29304,Appartement à vendre,260000,,1190 Forest,Normal,1965,2,14 m²,80 m²,28 m²,,,,,1,,,4 m²,Gaz,Double vitrage,,Oui,,1,,,Oui,5 m²,245 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,13 m²,,Oui,,,,,,,,,,,,Oui,Oui,,,,,6 m²,,,Oui,,49,,,,,,,,,,21478 kWh/an,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc36557,VBC36557,Appartement à vendre,220000,,1190 Forest,Normal,,2,12 m²,55 m²,17 m²,,,,Equipée,1,,1,2 m²,Gaz,Double vitrage,,,,4,,,Oui,3 m²,808 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,7 m²,,Oui,Non,,,,,,,,,,,Oui,Oui,,,,Américaine,5 m²,Oui,,Oui,,162,,,,,Non,Non,,,,47766 kWh/an,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vba74970,VBA74970,Appartement à vendre,399000,,1190 Forest,Normal,,1,15 m²,178 m²,43 m²,Oui,,,,1,,2,,,,,Non,,,,,Oui,27 m²,524 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,Oui,Oui,,,,,21 m²,,,Oui,Non,105,,Oui,,,,,,,,55631 kWh/an,,Non,,,,,,,,,Oui,48 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbb61392,VBB61392,Appartement à vendre,165000,,1190 Forest,Normal,,1,14 m²,55 m²,19 m²,Oui,,,,1,,1,4 m²,Mazout,,,,,0,,,Oui,3 m²,265 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,Non,,,,,,,,,,,,,,,A l’acte,,9 m²,,,,,67,,,,,,,,,,16721 kWh/an,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1190/forest/vbb34481,VBB34481,Studio à vendre,137000,,1190 Forest,À rénover,1973,,,35 m²,19 m²,Oui,,,Equipée,1,,1,4 m²,Gaz,Double vitrage,,Oui,,0,,,Oui,6 m²,204 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,Non,Non,,,,,,,,,,,,,,,A l’acte,Américaine,5 m²,Oui,,,,53,,,,,Non,Non,,,,7738 kWh/an,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
