ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Référence_PEB,Affectation_urbanistique_la_plus_récente,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Air_conditionné,Garage,Nombre_de_Garages,Étage_de_lappartement,Parlophone,Orientation_du_jardin,Surface_constructible,Surface_du_séjour,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Niveau_K,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89261,VBC89261,Appartement à vendre,1275000,Quai des Péniches 69 27A,1000 Bruxelles,Excellent,Non,2014,A l’acte,3,20 m²,17 m²,10 m²,219 m²,Oui,Oui,Super équipée,,3,1,4,Gaz,Double vitrage,Oui,Oui,,2,,42,,,,Oui,13 m²,,,,,,Non,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,Oui,,27,Oui,,,50 m²,,,,,,,,,,,,,,,,Ouest,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6511/stree/vbc89216,VBC89216,Immeuble mixte à vendre,197500,Chaussée de charleroi 146 & 146/1,6511 Strée,Normal,,,A l’acte,3,10 m²,8 m²,22 m²,241 m²,,,,,1,,2,,,,,,3,,1,,Oui,662 m²,Oui,87 m²,874 m²,,,,,,462 kWh/m²/an,88589 kWh/an,06/07/2027,116,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8520/kuurne/rbt68979,RBT68979,Maison à vendre,110000,Kattestraat 14,8520 Kuurne,À rénover,,,,3,,,,120 m²,,Non,,,1,,,Gaz,Simple vitrage,Non,Non,,,,,,,,,,122 m²,,,,,,639 kWh/m²/an,,,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,Oui,Non,,,,,,,,,20230817-0002966297-RES-1,,Non,,,,,,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc89196,VBC89196,Maison à vendre,335500,,5190 Moustier-Sur-Sambre,,,,,3,,,,212 m²,,,Super équipée,,1,,2,Air pulsé,Double vitrage,,,,2,,,,Oui,71 m²,Oui,14 m²,159 m²,,,,Oui,,84 kWh/m²/an,,,,,,,,Information non communiquée,Information non communiquée,,,,,Oui,,Oui,,,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68851,RBT68851,Appartement à vendre,349500,Kluizendorpstraat 58 102,9940 Kluizen,Nouveau,Non,2024,,2,,,,88 m²,Non,Non,,,1,,1,Electrique,,Oui,,Sud-est,2,,,,,,Oui,21 m²,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68850,RBT68850,Appartement à vendre,385500,Kluizendorpstraat 58 201,9940 Kluizen,Nouveau,Non,2024,,3,,,,137 m²,Non,Non,,,1,,1,Electrique,,Oui,,Sud-est,2,,3,,,,Oui,6 m²,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68849,RBT68849,Appartement à vendre,367500,Kluizendorpstraat 58 101,9940 Kluizen,Nouveau,Non,2024,,2,,,,99 m²,Non,Non,,,1,,1,Electrique,,Oui,,Sud-est,2,,,,,,Oui,21 m²,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9550/herzele/rbt68841,RBT68841,Maison à vendre,438000,Eikestraat 61,9550 Herzele,Normal,Non,,Immédiatement,3,11 m²,13 m²,15 m²,252 m²,Non,Non,,,1,,2,,Double vitrage,Non,Non,,,,,1,Oui,1400 m²,Oui,40 m²,,,,Oui,Oui,Non,297 kWh/m²/an,,,,,,,Non,Information non communiquée,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,,Oui,20250522-0003584528-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,,,,,1589 m²,45 m²,14 m²,Non,Non,Non,,,,,,,Non,,,6 m²,Non,,1,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8930/menen/rbt68826,RBT68826,Maison à vendre,99000,,8930 Menen,,,1930,A l’acte,3,,,,94 m²,,,Non équipée,,1,,,Gaz,Simple vitrage,Non,Non,,2,4 m,3,,Oui,,,,75 m²,4 m,,,,,757 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,,,,,,,,Non,,Non,20250611-0003622656-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8511/aalbeke/rbt68813,RBT68813,Maison à vendre,295000,Bijstert 4,8511 Aalbeke,,Non,1971,A l’acte,3,,,,196 m²,,Non,,,1,,2,,,Non,Non,,2,10 m,2,1,Oui,,Oui,,367 m²,10 m,,,,,369 kWh/m²/an,,,,,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,37 m,Non,20220518-0002605988-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt68819,RBT68819,Maison à vendre,179000,Guldensporenlaan 1,8820 Torhout,,Non,1931,A l’acte,3,,,,,,Non,,,1,,1,,,Non,Non,Nord-est,3,14 m,2,1,,,,,324 m²,20 m,,,,Non,952 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,23 m,Non,20241030-0003430815-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1500/hal/rbt68796,RBT68796,Maison à vendre,450000,Abeelenveld 46,1500 Hal,,Non,2015,,3,,,,,,Non,Equipée,,1,,2,Gaz,,Non,Non,Sud-ouest,2,,2,2,Oui,,Oui,,272 m²,,,,,Non,41 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,Non,,Non,20250524-0003609350-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9140/temse/rbt68509,RBT68509,Appartement à vendre,309000,Kapelstraat 144 K,9140 Temse,Excellent,,2022,,2,,,,90 m²,,,,,1,,1,Gaz,Double vitrage,Oui,,,3,,3,1,,,Oui,,,,,Oui,Oui,,38 kWh/m²/an,,,,"oui, attestation conforme",Oui,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,46025-G-OMV_2018146301/EP16989/A001/D01/SD012,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68503,RBT68503,Maison à vendre,415000,Bloemkoolstraat 43,8800 Roeselare,Nouveau,Non,,,3,,,,,,Non,,,1,,2,,,,,,,,,1,Oui,,Oui,,273 m²,,,Oui,Oui,Non,,,,,"non, pas d'attestation",,,,Risque moyen,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7750/mont-de-l-enclus/rbt68680,RBT68680,Maison à vendre,370000,Place d'Orroir 23,7750 Mont-de-l'Enclus,Normal,Oui,1945,A l’acte,4,,,,211 m²,Non,Oui,Super équipée,,2,1,3,Gaz,Double vitrage,Non,,,4,34 m,2,5,Oui,898 m²,Oui,,1092 m²,,,Oui,Oui,Non,268 kWh/m²/an,,11/06/2035,9598,"oui, attestation conforme",,Non,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,,,,,,,Oui,Oui,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,04/04/2014,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4420/saint-nicolas/vbc88999,VBC88999,Appartement à vendre,199000,Rue Ferdinand Nicolay 157,4420 Saint-Nicolas,Normal,Oui,,A l’acte,3,18 m²,15 m²,12 m²,115 m²,Non,Oui,Equipée,Américaine,1,1,1,Mazout,Double vitrage,Non,Non,,2,,1,1,,,,,,,Oui,Oui,Oui,Non,721 kWh/m²/an,98396 kWh/an,07/12/2025,,"oui, attestation conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,,,,,,,,,,2,Oui,,,32 m²,13 m²,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68590,RBT68590,Maison à vendre,569000,Tramstraat 18 B,9860 Oosterzele,Normal,Non,2009,,4,,,,240 m²,,Non,,,1,,2,Gaz,Double vitrage,,,,3,,,4,Oui,740 m²,Oui,,740 m²,,,Oui,Oui,Oui,119 kWh/m²/an,,03/02/2035,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Oui,Non,,,,,20250203-0003520685-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vbc88944,VBC88944,Duplex à vendre,210000,Rue de Longtain 22 13,7100 La Louvière,Excellent,,,A l’acte,4,14 m²,12 m²,32 m²,176 m²,Non,Oui,Super équipée,,2,,2,Gaz,Double vitrage,Oui,Oui,,2,,2,,,,Oui,,,,Oui,Oui,Oui,,134 kWh/m²/an,26857 kWh/an,02/06/2035,25,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,,,,,,,4,Oui,,,,12 m²,,,,,,37 m²,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc88904,VBC88904,Maison à vendre,169000,Rue Renardi 41,4000 Liège,À rénover,,,,2,,,,145 m²,,Non,,,1,,,Gaz,Double vitrage,Non,Non,,,,,,Oui,,Oui,19 m²,242 m²,,,,,,400 kWh/m²/an,58900 kWh/an,14/08/2034,,pas d'application,,Non,,Information non communiquée,Information non communiquée,Oui,Non,,,,,,,,,20240814010367,,Non,,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8800/roeselare/rbt68306,RBT68306,Rez-de-chaussée à vendre,175000,Désiré Mergaertstraat 4 1,8800 Roeselare,,Non,1994,,2,,,,93 m²,,Non,,,1,,2,Electrique,Double vitrage,Non,Non,,,,,,,,Oui,,,,,,,Non,285 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,20210507-0002412725-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc88870,VBC88870,Maison à vendre,97500,,6560 Erquelinnes,,Non,,,2,,,,88 m²,,Non,,,1,,,Non specifié,,,,,3,,,,,,,,60 m²,,,,,,211 kWh/m²/an,,,39,,,,,Information non communiquée,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,20250611003875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68236,RBT68236,Maison à vendre,240000,Rumbeeksesteenweg 171 A,8800 Roeselare,,Non,,A l’acte,5,,,,,,Non,,,,,,,,Non,Non,,2,12 m,,,Oui,,,,600 m²,12 m,,,,Non,701 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,57 m,Non,20240307-0003168976-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/7890/ellezelles/rbt68420,RBT68420,Maison de maître à vendre,595000,Rue de Lahamaide 23,7890 Ellezelles,À rénover,,1894,A l’acte,5,,,,550 m²,,Oui,Equipée,Américaine,2,,3,Mazout,Double vitrage,Non,,,4,,2,,Oui,,Oui,,1570 m²,,,,Oui,Non,399 kWh/m²/an,,,,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,Oui,Oui,,,,,,,Oui,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6010/couillet/vbc88786,VBC88786,Villa à vendre,227000,,6010 Couillet,Excellent,,1960,A l’acte,3,18 m²,13 m²,19 m²,132 m²,,,Equipée,Américaine,1,1,2,Mazout,Double vitrage,Non,Non,,2,5 m,2,,Oui,103 m²,Oui,,168 m²,5 m,Oui,,Oui,Non,235 kWh/m²/an,34977 kWh/an,,60,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,,Oui,,32 m,,,,,Oui,,,,,,,,11 m²,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5590/ciney/vbc88779,VBC88779,Villa à vendre,345000,,5590 Ciney,À rénover,Non,1970,A l’acte,4,13 m²,14 m²,14 m²,180 m²,Non,Oui,Equipée,Américaine,1,1,1,Mazout,Double vitrage,,Oui,Nord-ouest,4,,1,3,Oui,,Oui,,899 m²,,,,Oui,,759 kWh/m²/an,135935 kWh/an,06/06/2035,192,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,,,,,Oui,2,,,,,34 m²,15 m²,,,,,,16 m²,,,,,,,,,,2,,,,,,,,,06/06/2025,,,,06/06/2025,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1200/woluwe-saint-lambert/vbc88713,VBC88713,Rez-de-chaussée à vendre,395000,Avenue de Calabre 17,1200 Woluwe-Saint-Lambert,Normal,,2009,,2,14 m²,11 m²,,98 m²,,,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Non,,,,4,,,,Oui,30 m²,,,Oui,Oui,Oui,Non,147 kWh/m²/an,14333 kWh/an,01/06/2033,29,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,0,Oui,,,35 m²,6 m²,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc88699,VBC88699,Maison à vendre,520000,Rue de l'Ecole 1A,5377 Somme-Leuze,Excellent,Non,1999,A l’acte,4,18 m²,17 m²,12 m²,292 m²,Non,,Super équipée,,3,2,3,Mazout,Double vitrage,Non,Non,Sud-est,4,10 m,2,6,Oui,2900 m²,Oui,24 m²,3650 m²,10 m,Non,,Oui,Non,132 kWh/m²/an,38473 kWh/an,13/05/2035,33,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,,,Oui,,,,,,,Oui,1,,Oui,,,26 m²,13 m²,,,,,,12 m²,26 m²,,,,Oui,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8430/middelkerke/rbt68093,RBT68093,Appartement à vendre,310000,Kleine Kerkweg 14 0001,8430 Middelkerke,Nouveau,Non,2023,A l’acte,1,,,,74 m²,Non,Non,,,1,,1,Gaz,,Oui,,,,,5,,,,,,,,,,,,82 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4020/liege/vbc88551,VBC88551,Maison à vendre,199000,Rue de Visé 896,4020 Liège,À rénover,,,,4,,,,141 m²,Non,Oui,,,1,,,Mazout,Simple vitrage,Non,Non,Nord-ouest,,6 m,3,,Oui,40 m²,Oui,25 m²,137 m²,,,,,,371 kWh/m²/an,50139 kWh/an,13/06/2026,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,Non,Non,,,,,,,,,20160613020798,,Non,,,,,,,77 m²,,,,,,,,,,,,,,12 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc88512,VBC88512,Appartement à vendre,285000,Chaussée de Drogenbos 210 1.4,1180 Uccle,Excellent,Non,,A l’acte,1,,,,64 m²,,Oui,,,1,1,1,Gaz,,Oui,Non,,2,,4,,,,Oui,5 m²,,,,,,Non,86 kWh/m²/an,,23/12/2034,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7500/tournai/vbc88499,VBC88499,Immeuble mixte à vendre,230000,Rue Saint Brice 36,7500 Tournai,À rénover,Non,1950,A l’acte,5,13 m²,18 m²,12 m²,518 m²,Non,Oui,,Indépendante,2,2,3,Gaz,,Non,Non,,3,11 m,3,,,,Oui,66 m²,298 m²,11 m,Oui,Oui,Oui,Non,517 kWh/m²/an,166210 kWh/an,30/12/2034,94,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,18 m,,,,,,,,,,,,,,,,,,,9 m²,,,,,,26 m²,,,,,,,,,,,,,,,78 m²,15 m²,,,14 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88488,VBC88488,Appartement à vendre,299800,Rue de la Station 1 09,1350 Orp-le-Grand,Excellent,,2024,Immédiatement,2,18 m²,11 m²,,113 m²,Non,,Super équipée,,1,1,1,Gaz,Double vitrage,Non,Non,,3,,2,2,Oui,35 m²,Oui,,,,Oui,Oui,Oui,Non,109 kWh/m²/an,12315 kWh/an,11/04/2034,,"oui, attestation conforme",Oui,Non,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,Oui,,,40 m²,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1730/asse/rbt67945,RBT67945,Appartement à vendre,180000,Breughelpark 11 25,1730 Asse,,Non,1973,,1,,,,68 m²,,Non,,,1,,1,Gaz,,Oui,Non,,,,8,,,,Oui,,,,,,,Non,141 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Oui,20200518-0002270702-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc88409,VBC88409,Appartement à vendre,375000,Square de l'Aviation 19,1070 Anderlecht,À rénover,Non,,Immédiatement,2,17 m²,13 m²,,127 m²,,Oui,,,1,,,Mazout,Double vitrage,Oui,,,,,,,,,Oui,6 m²,,,Oui,,Oui,Non,228 kWh/m²/an,,,57,"oui, attestation non conforme",,,Non,Information non communiquée,Information non communiquée,Non,Non,Oui,Oui,Non,Non,Non,Non,,,,,,Non,,,3,Oui,,,,12 m²,Non,Non,Non,Non,"non, pas d'attestation",,24 m²,,,Non,,7 m²,7 m²,Non,,,,,,,,,,Non,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67766,RBT67766,Maison à vendre,476000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,2024,,4,,,,168 m²,,Non,,,1,,2,,,,,,3,7 m,,1,Oui,,,,174 m²,7 m,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,22 m,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67764,RBT67764,Maison à vendre,530000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,2024,,4,,,,210 m²,,Non,,,1,,2,,,,,,3,,,1,Oui,,,,193 m²,,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",,,Oui,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67763,RBT67763,Maison à vendre,489000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,2024,,4,,,,211 m²,,Non,,,1,,2,,,,,,2,7 m,,1,Oui,,,,154 m²,7 m,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",,,Oui,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,Oui,,22 m,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt67762,RBT67762,Maison à vendre,453000,Korianderstraat 9,9940 Evergem,Nouveau,Non,,,4,,,,209 m²,,Non,,,,,,,Double vitrage,,,,3,,,,Oui,,Oui,,308 m²,,,,Oui,Non,99 kWh/m²/an,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,,,,"Zone, info non disponible",,,Oui,1,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
