ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Buanderie,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Panneaux_solaires,Panneaux_solaires_thermiques,Type_de_chauffage,Type_de_vitrage,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_de_gaz_individuel,Étage_de_lappartement,Nombre_de_façades,Nombre_détages_de_limmeuble,Jardin,Orientation_du_jardin,Terrasse_aménagée,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Meublé,Surface_du_séjour,Surface_du_bureau,Grenier,Nombre_de_douches,Nombre_de_toilettes,Ascenseur,Orientation_de_la_façade_du_bien,Surface_du_jardin,Surface_totale_du_terrain,Surface_constructible,Profondeur_du_terrain,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Caves,Surface_des_caves,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_de_la_terrasse,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Parlophone,Alarme_antieffraction,Accessible_aux_moins_valides,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Date_de_validité_PEB,Emission_de_CO2,Véranda,Dressing,Local_vélo,Surface_chambre_à_coucher_5,Surface_du_grenier,Surface_de_la_véranda,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Station_de_charge_électrique,Maison_basse_énergie,Chauffage_au_sol,Pompe_à_chaleur,Air_conditionné,Attestation__Citernes_à_mazout,Porte_de_garage_motorisée,Clef_électronique,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Balcon,Attestation__Asbuilt,Compteur_deau_individuel,Porte_daccès_sécurisée,Attestation__Installation_électrique__Validité,Surface_du_dressing,Appartement_de_service
https://immovlan.be/fr/detail/chalet/a-vendre/5377/hogne/vbc86411,VBC86411,Chalet à vendre,185000,Chemin du Parc 118,5377 Hogne,Normal,,1973,Immédiatement,2,60 m²,,Equipée,Américaine,1,,,,Double vitrage,,,,,4,1,Oui,,Oui,,Oui,666 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,20 m²,,,,1,Non,Ouest,1350 m²,1446 m²,,,8 m²,6 m²,,,Oui,,,,Oui,,,,15 m²,5 m²,Ouest,,Non,44248 kWh/an,Oui,Oui,Non,,,Non,10 m,3,14 m²,10 m,Non,08/09/2025,132,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/bonsin/vbc69845,VBC69845,Maison à vendre,400000,Rue Posterie 4,5377 Bonsin,À rénover,,,A l’acte,6,300 m²,,Equipée,Américaine,1,,,Mazout,Double vitrage,,,,,4,3,Oui,,Oui,,,418 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,Oui,,1,Non,,,2120 m²,,,10 m²,13 m²,20 m²,20 m²,Oui,,,,Oui,1,,,12 m²,9 m²,,,Non,,Oui,,Non,,,Non,,6,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc84367,VBC84367,Maison à vendre,310000,Chemin des Bouleaux 173,5377 Somme-Leuze,Normal,,1998,,2,161 m²,,,,1,,,Mazout,Double vitrage,,,,,,,Oui,,Oui,,,327 kWh/m²/an,20250411014788,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,Oui,,,Non,Sud-est,1100 m²,1182 m²,179 m²,,,,,,Non,,,,Oui,1,,18 m²,,6 m²,,,,46061 kWh/an,,Non,,,,Non,15 m,,,25 m,,11/04/2035,83,Oui,,,,47 m²,30 m²,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/noiseux/vwd13574,VWD13574,Chalet à vendre,105000,Domaine du stoqueux 84,5377 Noiseux,Remis à neuf,Non,1984,,2,55 m²,Oui,,,1,Non,,Gaz,,,,,,4,,Oui,Sud,,,,,,pas d'application,Information non communiquée,Information non communiquée,,,,Non,,,,,,890 m²,,,,,,,Non,,,,Oui,,1,20 m²,,,,,,,,,,,,,,5,,,,,,Oui,,,,,,,Non,Non,Non,Non,Non,pas d'application,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/heure/vbc76569,VBC76569,Chalet à vendre,240000,Rue du Bochetay 155,5377 Heure,,Non,2022,,2,74 m²,Non,,,,,,Electrique,,,,,,4,,,,Oui,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,30 m²,,Non,1,1,Non,Sud,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,8 m²,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/noiseux/vbc80559,VBC80559,Chalet à vendre,130000,Quartier du Mayeur 94,5377 Noiseux,Normal,Non,1974,A l’acte,2,50 m²,,Semi-équipée,Kitchenette,1,,,,Double vitrage,,,,,4,,Oui,,Oui,,Oui,675 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,18 m²,,,,1,Non,,,414 m²,,,6 m²,7 m²,,,,,,,,,,,3 m²,4 m²,,,Non,25275 kWh/an,,,Non,,,Oui,,2,30 m²,,Oui,21/05/2035,20,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc76287,VBC76287,Maison à vendre,325000,Rue Le Bouchet 4,5377 Somme-Leuze,Normal,Non,1991,A l’acte,3,248 m²,,Equipée,Américaine,1,,,Mazout,Double vitrage,,,,,4,3,Oui,,,,,603 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,41 m²,,Oui,1,1,Non,,836 m²,836 m²,,,13 m²,15 m²,9 m²,,Oui,,,,Oui,,1,41 m²,15 m²,,,,Non,86486 kWh/an,Oui,,,,,Non,,1,,,Non,06/08/2034,150,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/heure/vbc76200,VBC76200,Chalet à vendre,145000,Rue du Bochetay 60,5377 Heure,,,,,3,60 m²,,,,1,,,Bois,,,,,,4,,Non,,Oui,,Oui,639 kWh/m²/an,20160908014832,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,,,Oui,,1,Non,Sud-est,,66 m²,,,,,,,,,,,,,,,,,,,,37850 kWh/an,Oui,Oui,Non,,,,,,,,,08/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/heure/vbc75783,VBC75783,Chalet à vendre,59000,Domaine du Pierreux 108,5377 Heure,À rénover,Non,,A l’acte,1,32 m²,,,,1,,,,Simple vitrage,,,,,4,,Oui,,Oui,,Oui,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,13 m²,,,,1,Non,Nord-ouest,355 m²,392 m²,,,10 m²,,,,,,,,,,,,6 m²,3 m²,Nord-ouest,,Non,,Oui,Oui,Non,,,Non,8 m,1,10 m²,8 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/noiseux/vbb64780,VBB64780,Maison à vendre,47500,Domaine du Stoqueux 22,5377 Noiseux,,Non,,,2,,Non,Semi-équipée,,1,,,Gaz,,,,,,4,,Oui,,Oui,,Oui,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,Non,,,Non,,484 m²,484 m²,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/baillonville/vbc74064,VBC74064,Maison à vendre,420000,Rue du Centre 26,5377 Baillonville,Nouveau,,2025,A l’acte,3,155 m²,,Super équipée,,1,Oui,,Air pulsé,,,,,,4,,Oui,,Oui,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,54 m²,16 m²,Oui,1,2,Non,Sud-est,500 m²,500 m²,196 m²,31 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/baillonville/vbc69239,VBC69239,Maison à vendre,425000,Grande route de Marche 1A,5377 Baillonville,Normal,,1946,A l’acte,4,145 m²,,Semi-équipée,Kitchenette,2,,,,Double vitrage,,,,,4,,Oui,,Oui,,,339 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,18 m²,,,,2,,Sud,,23196 m²,,,13 m²,12 m²,10 m²,14 m²,Oui,49 m²,Oui,14 m²,Oui,1,1,31 m²,9 m²,7 m²,Sud,Oui,Oui,41129 kWh/an,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc70401,VBC70401,Maison à vendre,199000,Rue de Liège 24,5377 Somme-Leuze,À rénover,Non,1850,A convenir,3,140 m²,Non,,,1,Non,,Mazout,Double vitrage,,,,,3,,Oui,,,,,473 kWh/m²/an,20250128017957,,Information non communiquée,Information non communiquée,,19 m²,,Oui,,1,,Sud-est,250 m²,,,20 m,12 m²,8 m²,18 m²,,Oui,15 m²,Non,,Oui,,2,,,,,,,,,,,,,,,1,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc68671,VBC68671,Maison à vendre,340000,,5377 Somme-Leuze,Nouveau,,2024,,3,180 m²,,Super équipée,,1,Oui,,Non specifié,,,,,,4,,Oui,,Oui,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,27 m²,,Oui,,2,Non,Sud-est,,507 m²,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc68670,VBC68670,Maison à vendre,310000,,5377 Somme-Leuze,Nouveau,,2024,,3,151 m²,,Super équipée,,1,Oui,,Non specifié,,,,,,3,,Oui,,Oui,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,35 m²,,Oui,,2,Non,Sud-est,,540 m²,,,,,,,,,,,Oui,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc68669,VBC68669,Maison à vendre,295000,,5377 Somme-Leuze,Nouveau,,2024,,3,151 m²,,Super équipée,,1,Oui,,Non specifié,,,,,,3,,Oui,,Oui,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,35 m²,,Oui,,2,Non,Sud-est,,507 m²,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc38320,VBC38320,Maison à vendre,379000,Rue d'Ocquier 8,5377 Somme-Leuze,Normal,Non,1982,A l’acte,3,186 m²,,Equipée,Américaine,1,Oui,,Mazout,Double vitrage,,,,,4,3,Oui,,Oui,,Oui,210 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,32 m²,,Oui,1,2,Non,Sud,1560 m²,1560 m²,,,24 m²,19 m²,23 m²,,,,,,Oui,,,211 m²,22 m²,,,,Non,39165 kWh/an,,,,,,Non,,,20 m²,,,,53,,,,,,,,,,,,Oui,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/heure/vbc59385,VBC59385,Maison à vendre,395000,Rue Nos Cisses 9 8,5377 Heure,,,2023,,3,140 m²,,,,1,,,Gaz,,,,,,4,1,Non,,Oui,,Oui,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,Non,Ouest,,213 m²,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,2,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc55853,VBC55853,Maison à vendre,45000,Rue des Hiboux 1,5377 Somme-Leuze,Normal,Non,,Immédiatement,2,46 m²,,Equipée,,1,Non,,,Double vitrage,,,,,,,Oui,,,Oui,Oui,,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Oui,,,,,1,Non,,,,372 m²,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,,Non,Non,,1,,,,,,,,,,,,Non,,,Non,,Non,pas d'application,Non,Non,Non,Non,Non,Non,Non,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/5377/bonsin/vbc46334,VBC46334,Studio à vendre,130000,Rue de Borlon 14,5377 Bonsin,,,,,,74 m²,,,,,,,Non specifié,,,,,1,4,,Non,,Non,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Non,,,,,,Non,Nord,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/bonsin/vbc46330,VBC46330,Maison à vendre,340000,Rue de Borlon 14,5377 Bonsin,À rénover,,,,4,259 m²,,,,2,,,Mazout,,,,,,4,,Oui,,Non,,Oui,588 kWh/m²/an,20221220022335,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,,Non,Nord,,2800 m²,,,,,,,,,,,,,,,,,,,,152390 kWh/an,Oui,,,,,,,,,,,20/12/2032,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5377/somme-leuze/vbc34002,VBC34002,Chalet à vendre,65000,Rue des Bergeronnettes 38 38,5377 Somme-Leuze,Normal,Non,1969,A l’acte,1,44 m²,,Semi-équipée,Kitchenette,1,,,,Double vitrage,,,,,4,,Oui,,,,,441 kWh/m²/an,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,17 m²,,,1,1,Non,,296 m²,296 m²,,,10 m²,,,,Oui,,,,Oui,,2,,11 m²,,,,Non,21533 kWh/an,,,Non,,,Non,,1,,,Oui,12/06/2034,14,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5377/noiseux/rwc38225,RWC38225,Villa à vendre,274550,,5377 Noiseux,Excellent,,2024,A convenir,3,730 m²,,Super équipée,Américaine,1,Oui,,Non specifié,,,Oui,,,4,,Oui,,,Oui,Oui,,,,Information non communiquée,Information non communiquée,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc12857,VBC12857,Maison à vendre,364116,,5377 Somme-Leuze,Nouveau,,,,4,147 m²,,,,1,,,,,,,,,4,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,2,,,,1381 m²,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,11 m,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc12856,VBC12856,Maison à vendre,391388,,5377 Somme-Leuze,Nouveau,,,,3,184 m²,,,,1,,,,,,,,,4,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,2,,,,1381 m²,,,,,,,,,,,Oui,1,,,,,,Oui,,,,,,,,,12 m,,,12 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/heure/vbb52366,VBB52366,Maison à vendre,365000,Rue Nos Cisses 9 10,5377 Heure,,,2023,,3,140 m²,,,,1,,,Gaz,,,,,,3,1,Non,,Oui,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,,,,,,Non,Ouest,,213 m²,140 m²,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,2,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/heure/vbb48538,VBB48538,Maison à vendre,415000,Rue Nos-Cisses 9 11,5377 Heure,,Non,2023,,3,140 m²,Non,,,1,,,Gaz,,,,,,4,,Non,,Oui,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,Non,,,Non,Sud,,213 m²,140 m²,,,,,,Non,,Non,,,,,,,,,,,,Oui,Oui,,,,,,2,50 m²,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/noiseux/vbb42532,VBB42532,Maison à vendre,149000,Rue de la Ferme 11,5377 Noiseux,À rénover,,,,2,80 m²,,Non équipée,,1,,,Mazout,,,,,,,,Non,,Non,,Oui,307 kWh/m²/an,20240611016740,pas d'application,Information non communiquée,Information non communiquée,Non,,,Oui,,,Non,,,575 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5377/sinsin/vbc44903,VBC44903,Villa à vendre,438500,Rue Tige-de-Nettinne 25,5377 Sinsin,Excellent,Non,,Immédiatement,3,184 m²,Non,Equipée,,2,Oui,Oui,Bois,Double vitrage,,,,,,,Oui,,Oui,Oui,Oui,92 kWh/m²/an,2023051518034,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,33 m²,,Non,,2,Non,,1000 m²,,1000 m²,,23 m²,15 m²,20 m²,,Non,,Non,,Oui,1,1,,20 m²,12 m²,,,Non,,,,Non,,Non,Non,,1,,,,,14,Non,Non,Non,,,,Non,,,Non,,Non,pas d'application,Non,Non,Non,Non,Oui,Non,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc37457,VBC37457,Maison à vendre,225000,Rue Vieille Route de Marche 6,5377 Somme-Leuze,,Non,1980,,2,70 m²,Non,,,,,,,,,,,,4,,Oui,,Oui,Oui,Oui,654 kWh/m²/an,20250218021273,pas d'application,Information non communiquée,Information non communiquée,Oui,,,Non,1,1,Non,Sud-est,1484 m²,1638 m²,154 m²,59 m,,,,,Non,,Non,,Oui,1,,,,,,,,,,,,,,,15 m,2,9 m²,,,18/02/2035,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5377/somme-leuze/vbc31304,VBC31304,Fermette à vendre,135000,Rue du Bochetay 85,5377 Somme-Leuze,Normal,Non,,Immédiatement,2,60 m²,Non,Equipée,,1,,Non,,Double vitrage,,,,,,,Oui,,Oui,Non,Oui,554 kWh/m²/an,20240121008760,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Oui,24 m²,,Non,,1,Non,,,,66 m²,,9 m²,6 m²,,,Non,,Non,,,,,,6 m²,4 m²,,,Non,,,,Non,,Non,Non,,1,17 m²,,,,158,Non,Non,Non,,,,Non,,,Non,,Non,pas d'application,Non,Non,Non,Non,Non,Non,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/noiseux/vbb61611,VBB61611,Maison à vendre,49000,Rue des Lilas 17,5377 Noiseux,À rénover,Non,,,,43 m²,Non,,,,,,Non specifié,,,,,,4,,Oui,,,,Oui,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,Non,,,Non,Nord,300 m²,300 m²,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/cortil-wodon/vbc72037,VBC72037,Maison à vendre,395000,Rue d' Hanret,5380 Cortil-Wodon,Nouveau,Non,2024,,4,151 m²,Non,Super équipée,,,Oui,,Non specifié,,,,,,3,2,Non,,Oui,,,72 kWh/m²/an,,pas d'application,Information non communiquée,Information non communiquée,Non,,,Oui,1,,Non,Est,,1004 m²,,,,,,,Non,,Non,,,,,,,,,,,9131 kWh/an,,,,,,,,1,,,,,1621,Non,Non,Non,,,,,,,,,,,,,,,,,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/hingeon/vbc89209,VBC89209,Maison à vendre,260000,Rue Saint Roch 17,5380 Hingeon,Normal,Non,1970,,2,145 m²,Non,,,1,,,Mazout,,,,,,3,,Oui,,Oui,,Oui,330 kWh/m²/an,20250519001933,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,40 m²,,Oui,1,2,Non,,100 m²,189 m²,160 m²,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,10 m²,,,19/05/2035,82,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/fernelmont/vbc73035,VBC73035,Maison à vendre,299900,Rue d'Andenne 5,5380 Fernelmont,Normal,,1942,,3,160 m²,,Equipée,Américaine,1,,,,Double vitrage,,,,,2,1,Oui,,Oui,,Oui,410 kWh/m²/an,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,20 m²,,Oui,,1,Non,,,1251 m²,,,20 m²,12 m²,11 m²,,Oui,,Oui,20 m²,Oui,1,,,12 m²,,,Oui,Non,73691 kWh/an,,,,,,Non,,1,,,,04/03/2025,4,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/forville/vaz99588,VAZ99588,Maison à vendre,249000,Rue De Branchon 71,5380 Forville,Normal,Non,,A l’acte,3,125 m²,,,,,,,,Double vitrage,,,,,2,3,Oui,Sud-ouest,Oui,,Oui,317 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,28 m²,,Oui,,2,Non,,423 m²,518 m²,,70 m,17 m²,10 m²,,,Oui,14 m²,,,,,,,16 m²,5 m²,,Oui,,,,,Non,,,Non,6 m,,54 m²,6 m,Oui,02/08/2033,,,,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/fernelmont/vbc79993,VBC79993,Maison à vendre,230000,Rue du Bâty 25,5380 Fernelmont,Normal,Non,,,4,165 m²,Non,,,1,,,Mazout,,,,,,3,2,Oui,,Oui,,Oui,374 kWh/m²/an,20250523002353,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,Oui,1,1,Non,,,465 m²,161 m²,,,,,,Non,,Non,,Oui,4,,,,,,,,,,,,,,,,1,,,,23/05/2035,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/noville-les-bois/vbc71539,VBC71539,Maison à vendre,350000,Rue des Combattants 31,5380 Noville-les-Bois,,Non,,A convenir,4,,Non,,,,Non,Non,Mazout,Double vitrage,,,,,4,1,Oui,,,,,432 kWh/m²/an,20240927013948,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,Non,,,,,,,,,,,,,Non,,Non,,Oui,,,,,,,,,119484 kWh/an,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,"non, pas d'attestation",,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/fernelmont/vbc39908,VBC39908,Maison à vendre,369000,,5380 Fernelmont,Normal,,,A convenir,3,170 m²,Oui,Non équipée,,,Non,Non,Mazout,Double vitrage,,,,,4,,Oui,,Oui,,Oui,274 kWh/m²/an,20250224017690,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,22 m²,14 m²,Oui,1,1,,,,845 m²,,,13 m²,18 m²,13 m²,,,,Oui,20 m²,,,,,11 m²,,,,,59195 kWh/an,Non,Non,Non,Non,Non,,,,80 m²,,Non,,68,,Non,,,30 m²,,,,Non,Non,,Non,"non, pas d'attestation",,,Non,Non,Oui,,Non,Oui,Non,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/marchovelette/vbc10959,VBC10959,Maison à vendre,360709,,5380 Marchovelette,,,2025,,3,164 m²,,,,1,Oui,,Mazout,,,,,,3,,Oui,,Non,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,37 m²,,Oui,,,Non,Sud,580 m²,580 m²,,44 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/marchovelette/vbc10798,VBC10798,Maison à vendre,426209,,5380 Marchovelette,,,2025,,3,166 m²,,,,1,Oui,,Mazout,,,,,,3,,Oui,,Non,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,37 m²,,Oui,,,Non,Sud,906 m²,906 m²,,42 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/marchovelette/vbc10797,VBC10797,Maison à vendre,436209,,5380 Marchovelette,,,2025,,3,166 m²,,,,1,Oui,,Mazout,,,,,,3,,Oui,,Non,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,37 m²,,Oui,,,Non,Sud,1057 m²,1057 m²,,43 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/marchovelette/vbc10796,VBC10796,Maison à vendre,383709,,5380 Marchovelette,,,2025,,3,164 m²,,,,1,Oui,,Mazout,,,,,,3,,Oui,,Non,,Oui,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,37 m²,,Oui,,,Non,Sud,828 m²,828 m²,,45 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/franc-waret/vbc52772,VBC52772,Maison à vendre,205000,Rue du Village 21,5380 Franc-Waret,À rénover,Non,1850,A l’acte,3,120 m²,Non,,,1,,,Mazout,,,,,,3,2,Oui,,Oui,Oui,Oui,469 kWh/m²/an,20250318019243,pas d'application,Risque élevé,Information non communiquée,Non,20 m²,,Non,,2,Non,Sud,,339 m²,,8 m,,,,,Non,,Non,,,,,,,,,,,,,,Non,,,,,2,,,,18/03/2035,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5380/hingeon/vwd12157,VWD12157,Maison à vendre,165000,,5380 Hingeon,,,,,3,150 m²,,,,,,,Non specifié,,,,,,,,Oui,,,,,619 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,1460 m²,,,,,,,Oui,,,,,,,,,,,,,93075 kWh/an,,,,,,,,,,,,13/01/2035,,,,,,,,,,,,,,,,,,,,,,,,,,
