ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_habitable,Surface_du_séjour,Surface_du_bureau,Caves,Surface_des_caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Type_de_chauffage,Chauffage_au_sol,Type_de_vitrage,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Jardin,Surface_du_jardin,Terrasse_aménagée,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Meublé,Surface_de_la_cuisine,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Équipement_de_la_cuisine,Nombre_de_façades,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Pompe_à_chaleur,Date_de_validité_PEB,Année_de_construction,Surface_salle_à_manger,Type_de_cuisine,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Largeur_du_terrain_à_rue,Emission_de_CO2,Possibilités_pour_profession_libérale,Surface_totale,Surface_du_grenier,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Compteur_Bihoraire,Adaptations_pour_les_seniors,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Citation_pour_infraction_urbanistique,Surface_constructible,Balcon,Permis_durbanisation_accordé,Surface_du_dressing,Attestation__Installation_électrique__Validité,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/appartement/a-vendre/5660/couvin/vbc90234,VBC90234,Appartement à vendre,250000,Tienne de Boussu 5,5660 Couvin,Normal,Non,Immédiatement,7,,,,,,,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,Mazout,,Double vitrage,,,,,,,,,,,Oui,,,,301 kWh/m²/an,20240426028126,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/pesche/vbc83804,VBC83804,Villa à vendre,285000,,5660 Pesche,,Non,,2,,,,,,320 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,1,,,,,,,Non specifié,,,,,,,,,,Non,Oui,,Oui,,,Non,92 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,,1300 m²,,,2013,,,,,,24,,,,,,,,,,,,,,,,320 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/bruly-de-pesche/vbc35511,VBC35511,Maison à vendre,195000,,5660 Brûly-de-Pesche,,Non,A l’acte,2,,,,,,55 m²,,,Non,,Oui,Non,Non,Non,Non,Non,,,,,,1,1,,,,,Bois,,,,,,,,,,,,,Oui,,,,474 kWh/m²/an,20240405004915,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,2,2507 m²,,05/04/2034,,,,,,,474,,,,,,,,,,,,,,,,50 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc82180,VBC82180,Maison à vendre,195000,Rue la Forestière 240,5660 Couvin,Excellent,Non,A l’acte,3,6 m²,6 m²,14 m²,,,59 m²,,,,,,,,,,,,,,,1,1,1,,,,,,,Double vitrage,,,,,,,,,Oui,1660 m²,Oui,Non,,Non,474 kWh/m²/an,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,,,,,,28366 kWh/an,,4,,,1724 m²,,,,,,7 m,1,7 m,48,,,,,,,,,,,,,60 m,Oui,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/5660/couvin/vbc00169,VBC00169,Bungalow à vendre,199000,,5660 Couvin,,Non,,7,,,,,,275 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,,,,5,,,,,,,Mazout,,,,,,,,,,Oui,Oui,,Oui,,,Non,328 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,5,1436 m²,,,,,,,,,82,,,,,,,,,,,,,,,,275 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/gonrieux/vbc77699,VBC77699,Maison à vendre,165000,Rue du Panorama 4,5660 Gonrieux,,,,2,,,,,,90 m²,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,Non,,Oui,,,,129 kWh/m²/an,RWPEB-0139463,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,12098 kWh/an,,,,,300 m²,,08/06/2025,2014,,,,,,57,,,,,,,,,,,,,,,,54 m²,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/aublain/vbc66755,VBC66755,Villa à vendre,299000,,5660 Aublain,Excellent,Non,,3,,,,,,208 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,2,,2,,,,,Non specifié,,,,,,,,,,Oui,,,Oui,,,Non,183 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Equipée,,,5,42196 m²,,,,,,,,,57,,,,,,,,,,,,,,,,208 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/5660/bruly-de-pesche/vbc75922,VBC75922,Bungalow à vendre,30000,Domaine des Ecureuils 64,5660 Brûly-de-Pesche,Normal,Non,A l’acte,1,,,,,,37 m²,19 m²,,,,,,,,,,,,,,1,,1,3 m²,,,,Gaz,,Double vitrage,,,,,,,,,Oui,273 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,4 m²,,,,,,,,4,,2,302 m²,,,,,,9 m,,9 m,,,,,,,,,,Nord,,,,30 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5660/couvin/vbc75115,VBC75115,Fermette à vendre,59000,"Rue du Bailli, 15 +",5660 Couvin,,Non,,2,,,,,,,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc73823,VBC73823,Maison à vendre,140000,Rue Neuve 38,5660 Couvin,,,Immédiatement,4,,,,,,,12 m²,,,,Oui,,,,,,,,,,1,,2,,,,,Non specifié,,,,,,,,,,,Oui,,Non,,,,351 kWh/m²/an,20250423005549,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,57528 kWh/an,,,,1,152 m²,,23/04/2035,,,,4 m,,,87,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc67650,VBC67650,Maison à vendre,2850000,Rue de Pernelle 7,5660 Couvin,,,,17,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Non specifié,,,,,,,,,,,Non,,Non,,,,191 kWh/m²/an,20220203020559,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,25201 kWh/an,,,,,12871 m²,,03/02/2032,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/couvin/vbc59331,VBC59331,Villa à vendre,315000,,5660 Couvin,Remis à neuf,,,4,,,,,,125 m²,,,Oui,,Oui,,,,,,Oui,,,,1,1,1,,,,,Non specifié,,,,,,,,,,Oui,,,Oui,,,,342 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Equipée,,,3,3692 m²,,,,,,,,,11,,,,,,,,,,,,,,,,125 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/aublain/vbc59330,VBC59330,Maison à vendre,344500,,5660 Aublain,,Non,,4,,,,,,143 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,2,,,,,Non specifié,,,,,,,,,,Non,,,,,,Non,75 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Equipée,,,2,435 m²,,,,,,,,,18,,,,,,,,,,,,,,,,143 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/aublain/vbc08432,VBC08432,Maison à vendre,580000,,5660 Aublain,,Non,A convenir,11,,,,,,625 m²,40 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,6,7,,,Oui,,Mazout,,,,,,,,,,,Oui,,,,,,340 kWh/m²/an,20241204009012,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,,,,9263 m²,,04/12/2034,,,,31 m,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc33924,VBC33924,Maison à vendre,300000,,5660 Couvin,,,A convenir,7,,,,,,700 m²,65 m²,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,Oui,,Non,,,,269 kWh/m²/an,20160119006456,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,192289 kWh/an,,3,,,14000 m²,,19/01/2026,1700,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc15209,VBC15209,Maison à vendre,80000,,5660 Couvin,,Oui,,1,12 m²,,,,,54 m²,29 m²,,,,,,,,,,,,,,1,,1,,,,,Mazout,,Double vitrage,,,,,,,,,,,,,,,379 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,24011 kWh/an,Equipée,,,,,,,,,Américaine,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/mariembourg/vba67178,VBA67178,Maison à vendre,120000,,5660 Mariembourg,,,A l’acte,10,,,,,,365 m²,,,,,,,,,,,,,,,,,,,,,,Non specifié,,,,,,,,,,,Non,,Non,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,,380 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5660/bruly-de-pesche/vbc85995,VBC85995,Chalet à vendre,185000,Rue la Forestière 361,5660 Brûly-de-Pesche,,Non,A l’acte,3,,,,,,57 m²,28 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,,,,,,,,,,,,Non,,Oui,,,,396 kWh/m²/an,20230908018759,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,24336 kWh/an,Equipée,,Est,8,1537 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/bruly-de-pesche/vbc85997,VBC85997,Villa à vendre,325000,Rue la Forestière 155,5660 Brûly-de-Pesche,,Non,Immédiatement,3,,,,,,181 m²,34 m²,10 m²,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,2,,2,,,,,,,,,,,,,,,,Oui,,Oui,,,,305 kWh/m²/an,20230908018374,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,32 m²,,,Super équipée,4,Sud,5,1337 m²,,08/09/2033,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5660/cul-des-sarts/vbc77538,VBC77538,Fermette à vendre,172500,Rue des Parçonniers 14,5660 Cul-des-Sarts,,Non,A l’acte,4,,,,,,,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,850 kWh/m²/an,20250507014493,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc77153,VBC77153,Maison à vendre,107500,Rue Neuve 36,5660 Couvin,,Non,A l’acte,2,,,,,,,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,623 kWh/m²/an,20250512021989,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/gonrieux/vbc84023,VBC84023,Maison à vendre,199000,Rue Bayard 7,5660 Gonrieux,Remis à neuf,Non,A l’acte,4,17 m²,9 m²,11 m²,10 m²,,148 m²,,,,,,,Oui,,,,,,,,1,,2,,,,,Mazout,,Double vitrage,,,,,,,,,Oui,600 m²,Oui,Oui,Oui,,166 kWh/m²/an,,"oui, attestation conforme",,Non,,Information non communiquée,Information non communiquée,,11 m²,,,,8 m²,,25872 kWh/an,Equipée,2,,,776 m²,,20/05/2032,,9 m²,Américaine,5 m,3,5 m,41,,,,,,,,,Nord-est,,,,90 m,Non,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/frasnes/vbc37556,VBC37556,Maison à vendre,110000,,5660 Frasnes,Normal,Non,A l’acte,2,18 m²,12 m²,,,,,,,Non,,Non,Non,Non,Non,Non,Non,Oui,,,,,,,,,Non,,Mazout,,Double vitrage,,,,,,,,,,,,,,,537 kWh/m²/an,20250210028297,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,1,,,107 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/couvin/vbc81125,VBC81125,Villa à vendre,259000,,5660 Couvin,Normal,Non,A l’acte,4,,,,,,224 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,2,,,1,2,2,,,,,Electrique,,,,,,,,,,,Oui,,Oui,,Oui,,870 kWh/m²/an,20250108013167,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,4,,3,669 m²,,08/01/2035,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5660/couvin/vbc79030,VBC79030,Appartement à vendre,125000,Place Marie de Hongrie 9,5660 Couvin,Normal,Non,A l’acte,2,14 m²,20 m²,,,,119 m²,31 m²,,,,,,,,,,,,,,1,1,2,8 m²,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,170 kWh/m²/an,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,15 m²,Non,Non,,,,33123 kWh/an,Semi-équipée,,,,,,10/08/2032,,,Kitchenette,,2,,32,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5660/couvin/vbc79028,VBC79028,Appartement à vendre,89000,Place Marie de Hongrie 9,5660 Couvin,Normal,Non,Immédiatement,3,14 m²,23 m²,22 m²,,,145 m²,45 m²,,Oui,,,,,,,,Oui,1,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,18 m²,Non,Non,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5660/couvin/vbc79027,VBC79027,Appartement à vendre,199000,Place Marie de Hongrie 9,5660 Couvin,Normal,Non,A l’acte,5,14 m²,23 m²,22 m²,20 m²,14 m²,440 m²,31 m²,,Oui,,,,,,,,Oui,1,,,2,1,2,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,170 kWh/m²/an,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,15 m²,Non,Non,,,,33123 kWh/an,Semi-équipée,,,,,,10/08/2032,,,Kitchenette,,3,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc75451,VBC75451,Maison à vendre,125000,Rue Faubourg Saint-Germain 21,5660 Couvin,,Non,,4,,,,,,150 m²,30 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,2,,,,,Gaz,,,,,,,,,,,Oui,,Oui,,,,291 kWh/m²/an,20170410002807,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,30 m²,,,,2,Sud,,345 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/mariembourg/vbc74230,VBC74230,Maison à vendre,248000,,5660 Mariembourg,,Non,,4,,,,,,103 m²,35 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,,2,,,,,,Non specifié,,,,,,,,,,,Oui,30 m²,Oui,,,,263 kWh/m²/an,20250506006393,,,,,Information non communiquée,Information non communiquée,,,,,,7 m²,,,,2,Sud-est,,144 m²,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5660/mariembourg/vbc74224,VBC74224,Villa à vendre,400000,,5660 Mariembourg,,Non,,4,,,,,,293 m²,49 m²,,Non,,Non,Non,Non,Non,Non,Non,Oui,2,2,,1,2,,,,,,Mazout,,,,,,,,,,,Oui,1000 m²,Oui,,,,293 kWh/m²/an,20231208005494,,,,,Information non communiquée,Information non communiquée,,,,,,75 m²,,,,4,,6,1476 m²,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5660/couvin/vbc72781,VBC72781,Appartement à vendre,165000,Rue de la Gare 14 3A,5660 Couvin,Normal,Oui,,1,,,,,,62 m²,30 m²,,,,,,,,,,,,,,,1,1,,,,,Gaz,,Double vitrage,,,,Oui,,,,,,,Oui,Oui,Oui,,103 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,7 m²,Oui,,3,2 m²,,7455 kWh/an,,2,,,,,,2005,,,18 m,4,18 m,20,,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/5660/couvin/vwd13240,VWD13240,Maison de maître à vendre,340000,Rue de la Gare 34,5660 Couvin,Excellent,Non,A l’acte,6,18 m²,14 m²,10 m²,14 m²,18 m²,310 m²,,,Oui,110 m²,Oui,Non,,,Oui,Oui,,,,,6,,,,Non,Non,,Gaz,,Double vitrage,,Non,,,,,,,Oui,750 m²,Oui,Oui,Oui,,314 kWh/m²/an,,pas d'application,pas d'application,,,Information non communiquée,Information non communiquée,,15 m²,,,,24 m²,,,Super équipée,4,Nord-ouest,,861 m²,Non,,1918,,Indépendante,,,,,Oui,428 m²,,,Non,Non,Oui,,Sud-est,Oui,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5660/bruly-de-pesche/vbc69802,VBC69802,Chalet à vendre,40000,Rue la Forestière 417,5660 Brûly-de-Pesche,À rénover,Non,Immédiatement,2,,,,,,30 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,1,,,,,Non specifié,,,,,,,,,,,,,,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,Sud-est,4,2046 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc69623,VBC69623,Maison à vendre,155000,Rue Grande 45,5660 Couvin,Normal,,A l’acte,2,27 m²,20 m²,,,,163 m²,30 m²,,Oui,,,Oui,,,,,Oui,1,,,1,,2,,,,,Mazout,,,,,,,,,,,Oui,2493 m²,Oui,,,Non,418 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,15 m²,Non,Non,,12 m²,,83640 kWh/an,Semi-équipée,3,Ouest,,2818 m²,,30/08/2034,1930,,Kitchenette,22 m,2,22 m,1679,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc55848,VBC55848,Maison à vendre,135000,,5660 Couvin,Excellent,Non,A l’acte,3,,,,,,,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,,,,Non,,,,Double vitrage,,,,,,,,,,,,,,,248 kWh/m²/an,20250308000381,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/mariembourg/vbc67770,VBC67770,Maison à vendre,198000,,5660 Mariembourg,,Non,,2,,,,,,101 m²,30 m²,,Non,,Oui,Non,Non,Non,Non,Non,Oui,1,1,,1,1,,,,,,Non specifié,,,,,,,,,,,Oui,80 m²,Oui,,,,540 kWh/m²/an,20250227009263,,,,,Information non communiquée,Information non communiquée,,,,,,6 m²,,,,4,Nord-est,1,459 m²,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc33636,VBC33636,Maison à vendre,165000,Rue Sainte-Barbe 51,5660 Couvin,Normal,Non,Immédiatement,3,,,,,,,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,1,,2,,,Non,,Mazout,,Double vitrage,,,,,,,,,Oui,,,,,,429 kWh/m²/an,20250122013749,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,4,,,1287 m²,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc66757,VBC66757,Maison à vendre,525000,,5660 Couvin,Excellent,,,4,,,,,,240 m²,,,,,Oui,,,,,,Oui,,,,1,1,2,,,,,Non specifié,,,,,,,,,,Oui,,,Oui,,,,124 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Equipée,,Sud,10,9076 m²,,,,,,,,,1,,,,,,,,,,,,,,,,240 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc63628,VBC63628,Maison à vendre,198000,,5660 Couvin,,Non,,5,,,,,,175 m²,28 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,2,,,,,,Non specifié,,,,,,,,,,,Oui,20 m²,Oui,,,,302 kWh/m²/an,20190521000222,,,,,Information non communiquée,Information non communiquée,,,,,,20 m²,,85735 kWh/an,,3,Est,,108 m²,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/mariembourg/vbc59792,VBC59792,Maison à vendre,120000,,5660 Mariembourg,,Non,,1,,,,,,64 m²,44 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,279 kWh/m²/an,20150915019662,,,,,Information non communiquée,Information non communiquée,,,,,,30 m²,,,,4,,,653 m²,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5660/mariembourg/vbc59790,VBC59790,Appartement à vendre,120000,,5660 Mariembourg,,Non,,1,,,,,,64 m²,44 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,279 kWh/m²/an,20150915019662,,,,,Information non communiquée,Information non communiquée,,,,,,30 m²,,17879 kWh/an,,4,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/aublain/vbc59329,VBC59329,Maison à vendre,374500,,5660 Aublain,,Non,,4,,,,,,143 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,,,,1,,2,,,,,Non specifié,,,,,,,,,,Non,,,,,,Non,75 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Equipée,,,3,942 m²,,,2025,,,,,,18,,,,,,,,,,,,,,,,143 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5660/couvin/vbc58746,VBC58746,Fermette à vendre,1175000,,5660 Couvin,Normal,,,7,9 m²,11 m²,23 m²,,,600 m²,62 m²,,Oui,,,,,,,,,,,,4,1,5,7 m²,,,,Gaz,,Double vitrage,,,,,,,,,Oui,7820 m²,Oui,,Oui,Oui,271 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,25 m²,,,,229 m²,Sud,53914 kWh/an,,4,Sud,,8151 m²,,,,,,16 m,2,16 m,,,,,,,,,,,,,,68 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5660/gonrieux/vbc56183,VBC56183,Fermette à vendre,145000,Rue d'En-Haut 8,5660 Gonrieux,Normal,Non,A l’acte,1,,,,,,657 m²,,,,,Oui,,,,,,Oui,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Information non communiquée,Information non communiquée,,,,,,,,,,4,,,2001 m²,,,,,,35 m,2,35 m,,,,79 m²,,,,,,,,,,35 m,,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc54743,VBC54743,Maison à vendre,128000,,5660 Couvin,,,,2,,,,,,100 m²,15 m²,,,,Oui,,,,,,,,,,1,,,,,,,Non specifié,,,,,,,,,,,Oui,120 m²,,,,,262 kWh/m²/an,20241210002543,,,,,Information non communiquée,Information non communiquée,,,,,,,,20516 kWh/an,,3,,1,180 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc53375,VBC53375,Maison à vendre,250000,,5660 Couvin,,,,4,,,,,,400 m²,,150 m²,,,,,,,,,,,,,,,1,,,,,Mazout,,,,,,,,,,,Non,,Non,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,,,,1000 m²,,,,,,30 m,,,,,,,,,,,,,,,,,,,400 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc51182,VBC51182,Maison à vendre,150000,Rue des Calvaires 22,5660 Couvin,,,A l’acte,4,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Non,,,Double vitrage,,,,,,,,,,,,,,,344 kWh/m²/an,20250210012492,,,,,Information non communiquée,Information non communiquée,,,,,,,,54909 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5660/couvin/vbc45645,VBC45645,Maison à vendre,125000,Rue des Calvaires 24,5660 Couvin,,,A l’acte,3,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,405 kWh/m²/an,20250303007727,,,,,Information non communiquée,Information non communiquée,,,,,,,,61803 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
