ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Garage,Nombre_de_place_de_parking_intérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Grenier,Surface_du_grenier,Largeur_de_la_façade,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_du_bureau,Surface_des_caves,Porte_daccès_sécurisée,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Référence_PEB,Nombre_de_places_de_parking_extérieur,Jardin,Station_de_charge_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_du_jardin,Type_de_cuisine,Adoucisseur_deau,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Nombre_de_Garages,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Affectation_urbanistique_la_plus_récente,Surface_totale,Orientation_du_jardin,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Balcon,Panneaux_solaires_thermiques,Surface_salle_à_manger,Appartement_de_service,Porte_de_garage_motorisée,Clef_électronique,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_du_dressing,Espace_ouvert_sensible_à_leau__WORG,Surface_du_garage,Niveau_E,Niveau_K,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89985,VBC89985,Appartement à vendre,1495000,Quai au Foin 59-65,1000 Bruxelles,Nouveau,2023,,3,18 m²,197 m²,,48 m²,,Super équipée,17 m²,2,2,2,Gaz,Double vitrage,,Oui,Oui,6,,4,6,,,,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,12 m²,11 m²,,,Oui,58 m²,,,,,,,,,,,,,,,,,Oui,6 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89984,VBC89984,Appartement à vendre,630000,Quai au Foin 59-65,1000 Bruxelles,Nouveau,2023,,3,20 m²,129 m²,,45 m²,,Super équipée,,2,2,2,Gaz,Double vitrage,,Oui,Oui,1,,4,6,,,,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,9 m²,11 m²,,,Oui,19 m²,,,,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89983,VBC89983,Appartement à vendre,470000,Quai au Foin 59-65,1000 Bruxelles,Nouveau,2023,,2,14 m²,104 m²,,37 m²,,Super équipée,,2,2,1,Gaz,Double vitrage,,Oui,Oui,0,,4,6,,,,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,11 m²,,,,Oui,8 m²,,,,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89982,VBC89982,Appartement à vendre,485000,Quai au Foin 59-65,1000 Bruxelles,Nouveau,2023,,2,12 m²,91 m²,,32 m²,,Super équipée,,1,1,1,Gaz,Double vitrage,,Oui,Oui,2,,4,6,,,,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,10 m²,,,,Oui,13 m²,,,,,,,,,,,,,,,,,Oui,6 m²,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc89980,VBC89980,Studio à vendre,265000,Quai au Foin 59-65,1000 Bruxelles,Nouveau,2023,,0,,54 m²,,32 m²,,Super équipée,,1,1,1,Gaz,Double vitrage,,Oui,Oui,0,,4,6,,,,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,Oui,4 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89950,VBC89950,Appartement à vendre,185000,Boulevard Maurice Lemonnier 190,1000 Bruxelles,Excellent,,Immédiatement,1,12 m²,55 m²,Non,35 m²,,,5 m²,1,1,1,,Double vitrage,Oui,Non,Non,3,,2,4,Oui,Oui,Oui,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,Sud-est,,,,,8 m,,,8 m,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vbc89923,VBC89923,Penthouse à vendre,426500,Rue des Marchandises 4,1000 Bruxelles,Nouveau,2023,A l’acte,3,14 m²,113 m²,Non,,,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Oui,Oui,6,,2,6,,Oui,Oui,Non,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,10 m²,6 m²,Oui,1,Oui,28 m²,,,,,,,,,,,,,,,,,Oui,1 m²,,,1,Oui,,,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89922,VBC89922,Appartement à vendre,346500,Rue des Marchandises 4,1000 Bruxelles,Nouveau,2023,A l’acte,3,14 m²,101 m²,Non,,,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Oui,Oui,5,,2,6,,Oui,Oui,Non,45 kWh/m²/an,,,10,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,10 m²,6 m²,Oui,1,Oui,7 m²,,,,,,,,,,,,,,,,,Oui,1 m²,,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89871,VBC89871,Appartement à vendre,299000,Rue de Witte de Haelen 42 9,1000 Bruxelles,Normal,1938,A l’acte,2,17 m²,85 m²,Non,18 m²,Oui,Super équipée,15 m²,1,,1,Gaz,Double vitrage,Oui,Oui,,4,,2,6,,Oui,Oui,,227 kWh/m²/an,19321 kWh/an,,45,"oui, attestation conforme",Information non communiquée,Information non communiquée,,15 m²,,,,Oui,2 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89831,VBC89831,Appartement à vendre,380000,AVENUE LIVINGSTONE 6 A3.5,1000 Bruxelles,,2015,,1,14 m²,68 m²,,32 m²,Non,,,1,,,,,Oui,Oui,Oui,3,,2,7,,Oui,Oui,Non,71 kWh/m²/an,,25/11/2025,14,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,8 m²,,,,Non,,,,,,Non,Non,Non,Oui,Non,,,Oui,4 m²,,484826-N-1-70-2-2,1,,,,,,,,,,,,,,,,,,,,,68 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89679,VBC89679,Appartement à vendre,315000,,1000 Bruxelles,,,,1,,100 m²,,24 m²,Non,,,1,,,Gaz,,,,,3,,2,,,,,,228 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89559,VBC89559,Duplex à vendre,475000,Rue Saint-Jean 43,1000 Bruxelles,,1853,,2,,105 m²,,,Oui,Equipée,,1,,2,Gaz,Double vitrage,,,,1,,2,4,,,,,88 kWh/m²/an,,,88,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,,,,,Non,,5 m,,,5 m,Non,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89544,VBC89544,Appartement à vendre,250000,Rue du Fossé aux Loups 28b,1000 Bruxelles,,1957,A l’acte,1,,68 m²,Non,23 m²,Non,,,1,,1,Gaz,,,Non,,6,,2,8,,,,,248 kWh/m²/an,,04/06/2035,47,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20250604-0000716894-01-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89486,VBC89486,Appartement à vendre,235000,Boulevard d'Anvers 20 1.1,1000 Bruxelles,Normal,1970,,1,,76 m²,,,Non,,,1,,,Electrique,Double vitrage,Oui,Oui,Non,1,,,2,,,,,212 kWh/m²/an,16162 kWh/an,18/11/2031,33,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,Non,,,,,,Non,,,,,,,,,,20211118-0000599712-01-8,,,,,Non,,,,,,,,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vwd13887,VWD13887,Penthouse à vendre,899000,Rue de Spa 52,1000 Bruxelles,Excellent,2005,A l’acte,3,18 m²,190 m²,,45 m²,Oui,Equipée,15 m²,2,,,Gaz,Double vitrage,,Oui,,4,,3,4,Oui,Oui,Oui,,179 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,,17 m²,8 m²,Oui,2,Oui,160 m²,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,pas d'application,,,,,,,,,,194 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1000/bruxelles/vbc89440,VBC89440,Immeuble mixte à vendre,499000,Rue Pletinckx 47,1000 Bruxelles,À rénover,1915,,4,10 m²,220 m²,Non,,,Semi-équipée,,4,4,4,Gaz,,,Non,Non,,Nord,2,4,Oui,Oui,Oui,Non,367 kWh/m²/an,15277 kWh/an,21/06/2033,73,"non, pas d'attestation",Risque élevé,Riveraine d’une zone inondable délimitée,Oui,10 m²,10 m²,,,,,,10 m²,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vwd13885,VWD13885,Appartement à vendre,495000,Square Marie Louise 33,1000 Bruxelles,Excellent,,A l’acte,2,,104 m²,,,,,,,,,Mazout,Double vitrage,,Oui,,,,,,,,,,112 kWh/m²/an,,01/05/2035,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,20250516-0000714658-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89347,VBC89347,Duplex à vendre,500000,Rue Fulton 27 2,1000 Bruxelles,Remis à neuf,1929,Immédiatement,2,15 m²,93 m²,Non,40 m²,Oui,Super équipée,10 m²,2,2,2,Gaz,Double vitrage,Oui,Non,Non,2,Nord-ouest,2,2,Oui,Oui,Oui,Non,77 kWh/m²/an,7154 kWh/an,,17,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,13 m²,,,,Oui,9 m²,Sud,,,,,6 m,,,6 m,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89180,VBC89180,Duplex à vendre,595000,Rue Philippe Le Bon 24/28,1000 Bruxelles,Normal,1990,,2,15 m²,145 m²,Non,,Oui,Super équipée,,2,2,2,Gaz,Double vitrage,Oui,Oui,Non,4,,2,5,Oui,Oui,Oui,Non,166 kWh/m²/an,21503 kWh/an,20/05/2032,33,"oui, attestation conforme",Risque moyen,Information non communiquée,Oui,15 m²,,Oui,,Oui,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89179,VBC89179,Duplex à vendre,650000,Rue Philippe Le Bon 26 A03,1000 Bruxelles,Normal,1980,,3,15 m²,160 m²,Non,,,,,2,2,2,Gaz,Double vitrage,,Oui,Non,0,,2,4,,,,Non,172 kWh/m²/an,,,34,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,16 m²,18 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,142 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89177,VBC89177,Appartement à vendre,260000,Rue Haute 51,1000 Bruxelles,Normal,,A l’acte,2,10 m²,65 m²,Non,20 m²,Oui,Equipée,8 m²,1,1,1,Gaz,Double vitrage,Oui,Oui,Non,3,,2,4,Oui,Oui,Oui,Non,226 kWh/m²/an,14388 kWh/an,02/08/2032,45,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,8 m²,,,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vwd13876,VWD13876,Maison à vendre,1195000,Rue Rembrandt 12,1000 Bruxelles,Excellent,1900,A l’acte,5,,290 m²,,,Oui,Super équipée,,,,,Gaz,Double vitrage,,,,,,2,,Oui,Oui,Oui,,259 kWh/m²/an,259 kWh/an,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,Nord-ouest,,,Oui,,,115 m²,,,,,,Oui,,,,,,,,,Oui,,,,,,Indépendante,,,,,,,Oui,,Oui,,,,,,,,,,,,,321 m²,Nord-ouest,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1000/bruxelles/vbc89149,VBC89149,Immeuble mixte à vendre,2785000,Rue Saint-Quentin 36-38,1000 Bruxelles,Excellent,1970,Immédiatement,7,20 m²,785 m²,Oui,,,Super équipée,,7,3,2,Gaz,Double vitrage,Oui,Non,Non,,,2,4,,Oui,Oui,Non,134 kWh/m²/an,,,28,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,19 m²,18 m²,Oui,1,Oui,147 m²,,16 m²,16 m²,,,,,,,,,,,,,,Oui,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vwd13870,VWD13870,Studio à vendre,209000,du chien marin 19,1000 Bruxelles,Remis à neuf,2013,,1,,33 m²,,,Oui,Super équipée,,1,,,Gaz,Double vitrage,Oui,Oui,Non,3,Nord-ouest,1,5,Oui,Oui,Oui,,138 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,Oui,5 m²,,,,,,,,,,,,,,Oui,,4 m²,Oui,,,,,,Non,Oui,Oui,Non,,Américaine,Oui,Non,Non,Non,Oui,Non,,,Non,Oui,,pas d'application,,,Non,Oui,,,,,,,,Non,Oui,Oui,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/rbt68806,RBT68806,Maison à vendre,1180000,rue Le Corrège 23,1000 Bruxelles,À rénover,,A l’acte,6,,360 m²,Non,20 m²,,Super équipée,,3,,4,Gaz,,,Non,,,,,,,,,,271 kWh/m²/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,,,Non,,,,,,,,248 m²,,,,,,,,,,,,,,,Oui,,Oui,Non,Non,150 m²,,,,,,,,,,,,,,,90 m²,,Non,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88979,VBC88979,Appartement à vendre,159000,Kiekenmarkt 52 111,1000 Bruxelles,Excellent,2015,,1,,30 m²,Oui,,Non,,,1,,,,,,Oui,,1,,,,,Oui,,Non,312 kWh/m²/an,,,49,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20250201-0000703085-01-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88978,VBC88978,Appartement à vendre,285000,Pelikaanstraat 38 H4PL,1000 Bruxelles,Excellent,2007,,2,,76 m²,Oui,,Non,,,,,,,,,Oui,,4,,,,,,,Non,229 kWh/m²/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,Oui,,Oui,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20111208-0000030739-01-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88963,VBC88963,Appartement à vendre,289000,,1000 Bruxelles,Normal,,,2,,100 m²,Non,40 m²,Non,,,1,,,Gaz,,,Non,,3,,2,4,,Oui,Oui,,130 kWh/m²/an,,08/02/2034,25,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20240208-0000665628-02-7,,,,,,,,,,,,,,,,,,,,,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1000/bruxelles/vbc88949,VBC88949,Loft à vendre,310000,,1000 Bruxelles,,2012,Immédiatement,2,,70 m²,Non,20 m²,Non,,,,2,2,Non specifié,,,Oui,,2,,2,5,,,,,121 kWh/m²/an,,,24,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,6 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88883,VBC88883,Appartement à vendre,295000,Rue Bordiau 61,1000 Bruxelles,Remis à neuf,,,1,,65 m²,Oui,,Non,,,,1,1,Gaz,,,Non,,2,Sud-ouest,2,3,,,,,445 kWh/m²/an,,,95,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,4 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88710,VBC88710,Appartement à vendre,199000,Rue Antoine Dansaert 163,1000 Bruxelles,À rénover,1900,A l’acte,1,,75 m²,,,,,,1,1,1,,,,Non,Non,1,,2,6,,,,Non,11150 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88629,VBC88629,Appartement à vendre,2785000,Rue Saint-Quentin 36-38,1000 Bruxelles,Excellent,1970,Immédiatement,7,20 m²,785 m²,Oui,,,Super équipée,,7,3,2,Gaz,Double vitrage,Oui,Non,Non,1,,2,4,,Oui,Oui,Non,134 kWh/m²/an,,,28,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,19 m²,18 m²,Oui,1,Oui,147 m²,,16 m²,16 m²,,,,,,,,,,,,,,Oui,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88575,VBC88575,Appartement à vendre,399000,,1000 Bruxelles,Excellent,2014,A l’acte,2,16 m²,93 m²,Non,31 m²,Oui,Super équipée,,2,,1,,Double vitrage,Oui,Oui,Oui,10,,,42,Oui,Oui,Oui,,,77 kWh/an,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,10 m²,,Oui,,Oui,10 m²,,,,,,,,,,,,,,,,,Oui,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1000/bruxelles/vbc88559,VBC88559,Rez-de-chaussée à vendre,470000,Rue de l'Abdication 9,1000 Bruxelles,Normal,1900,A l’acte,2,,170 m²,Non,,,Super équipée,,2,2,2,Gaz,,,Non,Non,0,,,4,,,,Non,437 kWh/m²/an,,,87,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vwd13860,VWD13860,Duplex à vendre,685000,Avenue Michel-Ange 8,1000 Bruxelles,Excellent,,A l’acte,2,14 m²,125 m²,,41 m²,Oui,Super équipée,,2,,,Gaz,Double vitrage,Oui,,,3,,2,3,,Oui,Oui,,139 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,12 m²,,,,Oui,,Sud-ouest,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,pas d'application,,,,,,,,,,138 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc88422,VBC88422,Studio à vendre,225000,Rue du Bailli 31,1000 Bruxelles,Normal,1968,A l’acte,1,,40 m²,Non,,Oui,Semi-équipée,,1,,,Gaz,Double vitrage,Oui,Oui,Non,2,Sud,2,5,Oui,,Oui,Non,166 kWh/m²/an,6643 kWh/an,25/08/2027,42,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc88411,VBC88411,Appartement à vendre,369000,Rue Gaucheret 6B,1000 Bruxelles,Excellent,2012,Immédiatement,3,15 m²,125 m²,Oui,,Non,,9 m²,2,,,Gaz,Double vitrage,Oui,Oui,,2,Ouest,2,4,Oui,,Oui,Non,110 kWh/m²/an,,,22,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,10 m²,10 m²,Oui,1,Oui,,,,,Non,,,,,,Non,Oui,Oui,Non,Non,,,Oui,4 m²,Oui,C,,,,,,Non,,,,Non,Non,,,Non,Non,Non,Non,,,"non, pas d'attestation",,,,Non,,,,,,,,Non,,Oui,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc88362,VBC88362,Maison à vendre,849000,,1000 Bruxelles,,1900,A l’acte,6,,300 m²,Non,20 m²,Non,,,,4,4,Non specifié,,,Non,,,,2,3,,,,,172 kWh/m²/an,,27/09/2034,34,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Oui,,,,,,Non,Non,Non,Non,Non,,,,,,202409270000691579017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt67632,RBT67632,Appartement à vendre,361000,,1000 Bruxelles,Nouveau,,A l’acte,2,,114 m²,Non,,Non,,,1,,2,Non specifié,,,Oui,,,,,2,,,,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,8 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
