ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Surface_du_séjour,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_4,Caves,Parlophone,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_du_jardin,Surface_de_la_terrasse,Largeur_du_terrain_à_rue,Disponibilité_du_bien,Surface_du_bureau,Salle_à_manger,Dressing,Buanderie,Local_vélo,Référence_PEB,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Surface_salle_à_manger,Orientation_du_jardin,Profondeur_du_terrain,Surface_constructible,Air_conditionné,Étage_de_lappartement,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Niveau_E,Niveau_K,Attestation__Asbuilt,Feu_ouvert,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4540/amay/vbb77259,VBB77259,Immeuble mixte à vendre,99500,Rue des Tilleuls,4540 Amay,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1350 m²,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4540/amay/vba79857,VBA79857,Maison à vendre,79000,Grand route 119,4540 Amay,À rénover,,1900,2,23 m²,23 m²,,116 m²,,,,,,,,,Indépendante,,1,,,,Non specifié,Double vitrage,Non,Non,3,2,,,Oui,,207 m²,,,Oui,,Non,717 kWh/m²/an,,,204,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,Nord-ouest,5 m,,,5 m,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4540/amay/vaz71426,VAZ71426,Maison à vendre,69000,Rue Quoesimodes 43,4540 Amay,À rénover,Non,1874,2,16 m²,15 m²,,78 m²,Non,14 m²,Oui,,,,,Semi-équipée,Kitchenette,18 m²,1,1,1,,Non specifié,Double vitrage,Non,Non,2,1,,Non,Non,,50 m²,Oui,Oui,Oui,,Non,581 kWh/m²/an,48816 kWh/an,16/03/2033,166,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,Sud-est,5 m,,,5 m,A l’acte,,Oui,,,,,,38 m²,4 m²,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4540/ampsin/vbc26094,VBC26094,Maison à vendre,110000,Rue Hellebaye 2,4540 Ampsin,À rénover,Non,1800,1,,,,77 m²,Non,16 m²,Non,Non,,,,,,,,,,,Bois,,Non,,3,1,,Oui,,,2390 m²,,,Oui,,,616 kWh/m²/an,,31/08/2030,151,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,Non,,,Ouest,10 m,2149 m²,,,A l’acte,,Non,Non,Non,Non,20200831002775,,,,,,,,46 m,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt70306,RBT70306,Appartement à vendre,499900,,8370 Blankenberge,,Non,2025,3,,,,225 m²,,,Non,Non,Oui,1,,,,,2,,2,,,,Oui,,,3,1,Oui,Oui,,,,Oui,Oui,,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Non,Oui,,,,,,,,,Non,Non,Non,Non,,,,,,,,Sud,,225 m²,,3,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/ichtegem/rbt70221,RBT70221,Maison à vendre,245000,Moerdijkstraat 135 A,8480 Ichtegem,,Non,,3,,,,,,,Non,Non,Oui,1,,,,,1,,1,,Gaz,Simple vitrage,Non,Oui,3,,,Oui,,,936 m²,,,,,Non,504 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,18 m,A l’acte,,Non,Non,Non,Non,20240606-0003274355-RES-1,,,,Non,,,,53 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt70220,RBT70220,Maison à vendre,430000,Molenkotstraat 13,8470 Gistel,,Non,2025,3,,,,195 m²,,,Non,Non,,,,,,,1,,2,,,,Non,Non,4,,,Oui,,,3069 m²,,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,11 m,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,Zone agricole,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/rbt70097,RBT70097,Appartement à vendre,,,1090 Jette,Nouveau,Non,,3,,,,110 m²,,,Non,Non,,,,,,,2,,,,,,,,2,1,,Oui,Oui,,,,,,,Non,,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,Non,,,,,,8 m²,,,,Non,Non,Non,Non,,,,,,,,,,110 m²,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89694,VBC89694,Duplex à vendre,299000,Rue une Personne 8,1000 Bruxelles,Excellent,,2017,1,20 m²,,,55 m²,Non,25 m²,,,,,,Super équipée,,4 m²,1,1,1,,Gaz,Double vitrage,Oui,Non,2,4,,,,,,Oui,Oui,Oui,,Non,119 kWh/m²/an,6555 kWh/an,18/08/2029,23,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,Oui,,Sud-est,,,,,A l’acte,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8610/kortemark/rbt69991,RBT69991,Maison à vendre,319000,Ichtegemstraat 54,8610 Kortemark,,Non,1950,4,,,,237 m²,,,Oui,Non,Oui,1,,Equipée,,,1,,2,,Non specifié,Double vitrage,Non,Non,2,2,2,Oui,Oui,,539 m²,,,,,Non,345 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Est,9 m,,28 m²,9 m,,,Non,Non,Non,Non,20250418-0003580658-RES-1,,,,Non,,,,59 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9090/gontrode/rbt69725,RBT69725,Maison à vendre,439000,Hovenierstraat 52,9090 Gontrode,Excellent,Non,1935,3,,,,155 m²,Oui,,Oui,Non,,,,Equipée,,,1,,1,,Gaz,Double vitrage,,,3,,,Oui,Oui,,130 m²,,Oui,Oui,,Non,133 kWh/m²/an,,13/06/2035,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,,,Non,Non,Oui,Non,20250613-0003624057-RES-1,,,,,,,Sud-ouest,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3550/zolder/rbt69836,RBT69836,Duplex à vendre,337000,Dorpsstraat 15 12,3550 Zolder,Excellent,Non,2005,3,,,,156 m²,Non,,Oui,Non,,,,,,,1,1,2,Non,Gaz,Double vitrage,,,,,,,Oui,,,Oui,Oui,Oui,,Non,148 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,Oui,Non,,,,25 m²,,A l’acte,,Non,Non,Non,Non,20210624-0002433440-RES-1,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,Non,Non,Non,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc89520,VBC89520,Appartement à vendre,215000,,1030 Schaerbeek,À rénover,,1908,3,10 m²,12 m²,10 m²,130 m²,Non,,,,,,,Semi-équipée,Kitchenette,,1,1,1,,Gaz,,Non,Non,2,3,,,Oui,,,,Oui,Oui,,Non,436 kWh/m²/an,27156 kWh/an,11/07/2028,87,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,9 m²,,,,,,,2 m²,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc89510,VBC89510,Maison à vendre,109000,Rue de la Cité 22,6000 Charleroi,À rénover,,,2,13 m²,7 m²,32 m²,112 m²,,13 m²,Oui,Oui,,,,,,15 m²,1,1,1,,Gaz,Double vitrage,,,2,,,Oui,Oui,,140 m²,Oui,Oui,Oui,,,282 kWh/m²/an,31733 kWh/an,,,,,,,Information non communiquée,Information non communiquée,,Oui,,,,,,,,,,Oui,,,,,,,,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8551/heestert/rbt69423,RBT69423,Maison à vendre,,,8551 Heestert,,Non,2015,3,,,,170 m²,,,Oui,Non,Oui,2,,Equipée,,,1,,2,Oui,Non specifié,,Non,Non,4,2,1,Oui,Oui,,495 m²,,,,,Non,72 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Oui,Sud-est,10 m,,,16 m,A partir du : 01/01/2026,,Non,Non,Non,Non,34042-G-2014_186/EP11942/E501/D01/SD001,,,,Non,,,,30 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1082/berchem-sainte-agathe/vbc89484,VBC89484,Maison à vendre,570000,Avenue René Comhaire 110,1082 Berchem-Sainte-Agathe,Normal,,1922,4,14 m²,14 m²,14 m²,190 m²,,18 m²,Oui,,Oui,,,Super équipée,,11 m²,1,,2,,Gaz,Double vitrage,Non,Non,2,,,Oui,Oui,,,Oui,Oui,Oui,,Non,208 kWh/m²/an,39467 kWh/an,18/06/2035,41,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,13 m²,Oui,,Oui,,7 m,115 m²,25 m²,7 m,A l’acte,,Oui,,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9990/maldegem/rbt69345,RBT69345,Appartement à vendre,295000,Stationsstraat 94 B2,9990 Maldegem,,Non,2004,2,,,,84 m²,,,Non,Non,Oui,1,,Equipée,,,1,,1,,Non specifié,,Non,Non,,3,,,,,,,,,,Non,0 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,A partir du : 01/10/2025,,Non,Non,Non,Non,20221103-0002715785-RES-1,,,,Non,,,,,,Non,2,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8620/nieuwpoort/rbt69334,RBT69334,Appartement à vendre,185000,Brugsevaart 40 0103,8620 Nieuwpoort,,Non,2001,1,,,,55 m²,,,Non,Non,,,,,,,1,,1,,Electrique,Double vitrage,Non,Non,,,,,Oui,,,,,,,Non,306 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Nord-ouest,,,6 m²,95 m,A l’acte,,Non,Non,Non,Non,20250617-0003626308-RES-1,,,,Non,,,,45 m,,Non,,Zone d'extension d'habitat,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8630/furnes/rbt69333,RBT69333,Penthouse à vendre,549000,Zuidstraat 38 301,8630 Furnes,,,2009,3,,,,115 m²,,,,,Oui,1,,Equipée,,,2,,1,,Non specifié,,Oui,Non,,4,,,Oui,,,,,,,,135 kWh/m²/an,,,,,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,Non,Sud-ouest,12 m,,35 m²,12 m,A l’acte,,,,,,38025-G-2008-128/EPB0588/A001/D01/SD005,,,,Non,,,,30 m,,Non,3,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,,,,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2500/lier/rbt69212,RBT69212,Maison à vendre,239000,Lispersteenweg 29,2500 Lier,À rénover,,1899,3,,,,99 m²,Non,,Oui,,,,,Semi-équipée,,,1,,,,Gaz,,Non,,2,,,Oui,Oui,,81 m²,,Oui,Oui,,,526 kWh/m²/an,,,,pas d'application,Non,Non,Oui,Pas de risque d’inondation,Information non communiquée,,,,,Nord-ouest,,18 m²,18 m²,,,,,,,,20250227-0003540517-RES-1,,,,,,,,20 m,61 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6001/marcinelle/vbc89444,VBC89444,Maison à vendre,125000,,6001 Marcinelle,À rénover,Non,,4,,,,,Non,,Oui,Non,,,,,,,1,,2,,Non specifié,,Non,,2,2,,,,,,,,Oui,,,118 kWh/m²/an,,15/09/2031,,pas d'application,,,,Information non communiquée,Information non communiquée,,Non,,,,,,,,A l’acte,,Non,Non,Non,Non,20210915004962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5575/willerzie/vbc89368,VBC89368,Maison à vendre,240000,Rue Charnay 2,5575 Willerzie,À rénover,,1979,5,,,,144 m²,Non,25 m²,,,Oui,1,,Semi-équipée,,,1,,2,,Mazout,,Non,,4,1,2,Oui,Oui,,1140 m²,,,Oui,,,321 kWh/m²/an,59691 kWh/an,,81,"non, pas d'attestation",Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,,Sud-est,,,20 m²,,A l’acte,,,,,,20240621016845,,,,,,,,,95 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5300/andenne/vbc89366,VBC89366,Maison à vendre,195000,Rue du Pont 28,5300 Andenne,À rénover,Non,1950,3,,,,140 m²,Non,33 m²,Oui,Non,,,,,,,,1,2,,Gaz,,Non,,2,3,,Oui,Oui,,190 m²,,Oui,Oui,,,446 kWh/m²/an,,15/02/2027,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud-ouest,,,6 m²,,A l’acte,,Non,Non,Non,Non,20170215007261,,,,,,,,16 m,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6043/ransart/vbc89441,VBC89441,Maison à vendre,279000,Rue Télesphore Lemal 22,6043 Ransart,Excellent,Non,2001,3,21 m²,13 m²,13 m²,139 m²,Non,,,,Oui,1,,Equipée,Américaine,12 m²,1,,2,Oui,Mazout,Double vitrage,Non,Oui,4,,,Oui,Oui,,491 m²,Oui,,Oui,Oui,Non,122 kWh/m²/an,16324 kWh/an,18/07/2028,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,,,,Oui,Ouest,,,11 m²,,,,Oui,,,,,,,,,,29 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1330/rixensart/vbc89345,VBC89345,Villa à vendre,640000,Avenue Paola 16,1330 Rixensart,Excellent,,1995,4,20 m²,14 m²,12 m²,192 m²,Non,,,,,,,Super équipée,,22 m²,1,,2,Oui,Gaz,Double vitrage,Non,Non,4,2,,Oui,Oui,Sud,530 m²,Oui,Oui,Oui,,Non,163 kWh/m²/an,36381 kWh/an,,6264,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,16 m²,Oui,,Oui,,7 m,440 m²,12 m²,7 m,Immédiatement,,Oui,,,,,25 m²,,14 m²,,,22 m²,Est,33 m,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1980/zemst/rbt69080,RBT69080,Maison à vendre,299000,Linterpoortenlaan 56,1980 Zemst,À rénover,,1964,3,9 m²,12 m²,14 m²,130 m²,Non,30 m²,Oui,,Oui,1,1,Semi-équipée,Kitchenette,17 m²,1,,1,,Mazout,,,,4,,2,Oui,Oui,,501 m²,,,,,,805 kWh/m²/an,,,,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,,,A l’acte,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89261,VBC89261,Appartement à vendre,1275000,Quai des Péniches 69 27A,1000 Bruxelles,Excellent,Non,2014,3,20 m²,17 m²,10 m²,219 m²,Oui,50 m²,,,Oui,,2,Super équipée,,,3,1,4,,Gaz,Double vitrage,Oui,Oui,2,42,,,Oui,Ouest,,,,,,Non,,,,,,,,,Information non communiquée,Information non communiquée,,Oui,Oui,,,,,13 m²,,A l’acte,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6511/stree/vbc89216,VBC89216,Immeuble mixte à vendre,197500,Chaussée de charleroi 146 & 146/1,6511 Strée,Normal,,,3,10 m²,8 m²,22 m²,241 m²,,,,,Oui,,,,,,1,,2,,,,,,3,1,,Oui,Oui,,874 m²,,,,,,462 kWh/m²/an,88589 kWh/an,06/07/2027,116,,,,,Information non communiquée,Information non communiquée,,,,,,,662 m²,87 m²,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8520/kuurne/rbt68979,RBT68979,Maison à vendre,110000,Kattestraat 14,8520 Kuurne,À rénover,,,3,,,,120 m²,,,Oui,Non,,,,,,,1,,,,Gaz,Simple vitrage,Non,Non,,,,,,,122 m²,,,,,,639 kWh/m²/an,,,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,,,,,,,20230817-0002966297-RES-1,,,3 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc89196,VBC89196,Maison à vendre,335500,,5190 Moustier-Sur-Sambre,,,,3,,,,212 m²,,,,,Oui,1,,Super équipée,,,1,,2,Oui,Air pulsé,Double vitrage,,,2,,,Oui,Oui,,159 m²,,,Oui,,,84 kWh/m²/an,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,71 m²,14 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68851,RBT68851,Appartement à vendre,349500,Kluizendorpstraat 58 102,9940 Kluizen,Nouveau,Non,2024,2,,,,88 m²,Non,,Non,Non,,,,,,,1,,1,,Electrique,,Oui,,2,,,,Oui,,,,Oui,Oui,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud-est,,,21 m²,,,,Non,Non,Non,Non,,,,,,,,,,,,1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68850,RBT68850,Appartement à vendre,385500,Kluizendorpstraat 58 201,9940 Kluizen,Nouveau,Non,2024,3,,,,137 m²,Non,,Non,Non,,,,,,,1,,1,,Electrique,,Oui,,2,3,,,Oui,,,,Oui,Oui,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud-est,,,6 m²,,,,Non,Non,Non,Non,,,,,,,,,,,,2,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68849,RBT68849,Appartement à vendre,367500,Kluizendorpstraat 58 101,9940 Kluizen,Nouveau,Non,2024,2,,,,99 m²,Non,,Non,Non,,,,,,,1,,1,,Electrique,,Oui,,2,,,,Oui,,,,Oui,Oui,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud-est,,,21 m²,,,,Non,Non,Non,Non,,,,,,,,,,,,1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9550/herzele/rbt68841,RBT68841,Maison à vendre,438000,Eikestraat 61,9550 Herzele,Normal,Non,,3,11 m²,13 m²,15 m²,252 m²,Non,45 m²,Oui,Non,Oui,,1,,,14 m²,1,,2,,,Double vitrage,Non,Non,,,1,Oui,Oui,,,,Oui,Oui,,Non,297 kWh/m²/an,,,,,,,Non,Information non communiquée,Information non communiquée,,Non,,Non,,,1400 m²,40 m²,,Immédiatement,,Non,Non,Non,Non,20250522-0003584528-RES-2,,,6 m²,Non,,,,,1589 m²,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Oui,Non,Non,Non,,,,,Non,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8930/menen/rbt68826,RBT68826,Maison à vendre,99000,,8930 Menen,,,1930,3,,,,94 m²,,,,,,,,Non équipée,,,1,,,,Gaz,Simple vitrage,Non,Non,2,3,,Oui,,,75 m²,,,,,,757 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,,,,Non,,4 m,,,4 m,A l’acte,,,,,,20250611-0003622656-RES-1,,,,Non,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8511/aalbeke/rbt68813,RBT68813,Maison à vendre,295000,Bijstert 4,8511 Aalbeke,,Non,1971,3,,,,196 m²,,,Oui,Non,Oui,1,,,,,1,,2,,,,Non,Non,2,2,1,Oui,Oui,,367 m²,,,,,,369 kWh/m²/an,,,,,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,10 m,,,10 m,A l’acte,,Non,Non,Non,Non,20220518-0002605988-RES-1,,,,Non,,,,37 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt68819,RBT68819,Maison à vendre,179000,Guldensporenlaan 1,8820 Torhout,,Non,1931,3,,,,,,,Non,Non,Oui,1,,,,,1,,1,,,,Non,Non,3,2,1,,,,324 m²,,,,,Non,952 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Nord-est,14 m,,,20 m,A l’acte,,Non,Non,Non,Non,20241030-0003430815-RES-1,,,,Non,,,,23 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
