ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Jardin,Attestation__Installation_électrique,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Station_de_charge_électrique,Type_de_cuisine,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Attestation__Citernes_à_mazout,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Orientation_du_jardin,Date_de_validité_PEB,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Nombre_de_douches,Surface_constructible,Étage_de_lappartement,Niveau_E,Surface_du_garage,Surface_du_bureau,Surface_du_grenier,Panneaux_solaires_thermiques,Appartement_de_service,Attestation__Installation_électrique__Validité,Surface_de_la_véranda,Niveau_K,Surface_des_caves,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/villa/a-vendre/8980/zonnebeke/rbs88430,RBS88430,Villa à vendre,479000,Passendalestraat 43 A,8980 Zonnebeke,Non,2025,3,202 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Non specifié,,,,Non,,Sud-ouest,,,1,1,Oui,1146 m²,,,,,,,Non,,Pas de risque d’inondation,Information non communiquée,,Normal,A convenir,Non,Super équipée,Oui,"oui, attestation conforme",Non,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,37 m²,,,,,,,,,,,90 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8980/zonnebeke/rbs88429,RBS88429,Villa à vendre,599500,Passendalestraat 43 lot 1,8980 Zonnebeke,Non,2025,3,213 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Non specifié,,,,Non,,Sud-ouest,,,1,,Oui,1101 m²,,,,,,,Non,,Pas de risque d’inondation,Information non communiquée,,Normal,A convenir,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,49 m²,,,,,,,,,,,96 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/beselare/rbs86539,RBS86539,Maison à vendre,312500,Wervikstraat 73,8980 Beselare,Non,2024,,150 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,372 m²,,,,Non,30 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"non, pas d'attestation",,,,,,,,,,Oui,,,,,,,,,,Oui,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/beselare/rbs52023,RBS52023,Maison à vendre,470000,Hoenstraat 10,8980 Beselare,,,2,77 m²,Oui,Oui,,,,Oui,,Oui,1,,1,,,,,,,,4,28 m,,5,,19745 m²,170 m,120 m,,,1668 kWh/m²/an,20241106-0003425977-RES-1,,Zone agricole,Pas de risque d’inondation,Information non communiquée,,À rénover,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,Oui,,,,Sud,,,,,,,,Oui,,,,,,30 m²,,,,,,,,,,,345 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/beselare/rbs46920,RBS46920,Appartement à vendre,200000,Beselareplaats 3,8980 Beselare,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/beselare/rbs46919,RBS46919,Maison à vendre,350000,Beselareplaats 3,8980 Beselare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/zonnebeke/rbs38183,RBS38183,Appartement à vendre,343158,Maagdestraat 1 A2.2,8980 Zonnebeke,,2023,2,104 m²,Non,Oui,Non,,,,,Oui,,1,,Electrique,,,,Oui,Oui,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,Nouveau,,,,,"non, pas d'attestation",,,,,,,,Oui,Oui,Oui,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,25 m²,,,,,,104 m²,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs31039,RBS31039,Maison à vendre,323964,Langemarkstraat 104 a,8980 Zonnebeke,Non,,3,136 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,3,7 m,,,,309 m²,30 m,10 m,,Non,,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs31038,RBS31038,Maison à vendre,302563,Langemarkstraat 104 a,8980 Zonnebeke,Non,,3,153 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,2,8 m,,,,230 m²,29 m,8 m,,Non,,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs31037,RBS31037,Maison à vendre,302521,Langemarkstraat 104 a,8980 Zonnebeke,Non,,3,157 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,2,8 m,,,,227 m²,29 m,8 m,,Non,,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs31036,RBS31036,Maison à vendre,322143,Langemarkstraat 104 a,8980 Zonnebeke,Non,,3,136 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,,,3,7 m,,,,297 m²,29 m,10 m,,Non,,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs13929,RBS13929,Maison à vendre,599500,Passendalestraat 43 Lot 1,8980 Zonnebeke,,2024,,213 m²,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,1101 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,,,Oui,,,,,,,,,,,,,,Ouest,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbs13928,RBS13928,Maison à vendre,479000,Passendalestraat 43 Lot 2,8980 Zonnebeke,,2024,,202 m²,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,1146 m²,,,,,30 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,,,Oui,,,,,,,,,,Oui,,,,Ouest,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbr83922,RBR83922,Maison à vendre,474000,Berten Pilstraat 35,8980 Zonnebeke,,2024,4,163 m²,,Oui,,,,Oui,,,,1,2,,Double vitrage,,,,,,4,,,,,425 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Equipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,Oui,,,,Sud-est,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbr83921,RBR83921,Maison à vendre,480000,Berten Pilstraat 35,8980 Zonnebeke,,2024,3,167 m²,,Oui,,,,Oui,,Oui,,1,2,,Double vitrage,,,,,,4,,,,,425 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Equipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,Oui,,,,Sud-est,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbr82404,RBR82404,Maison à vendre,419194,De Patine 20 D,8980 Zonnebeke,,,4,174 m²,,,,,,,,,,,,,,,,,,,4,9 m,,,,665 m²,,,,,0 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,Nouveau,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,87 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/zonnebeke/rbm83684,RBM83684,Appartement à vendre,382765,Maagdestraat 1 A2.1,8980 Zonnebeke,,2023,2,123 m²,Non,Non,Non,,,,,Oui,,1,,Electrique,,,,Oui,Oui,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,Nouveau,,,,,"non, pas d'attestation",,,,,,,,Oui,Oui,Oui,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,18 m²,,,,,,12 m²,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/zonnebeke/rbm14422,RBM14422,Appartement à vendre,323333,Maagdestraat 1 A0.2,8980 Zonnebeke,,2023,2,102 m²,Non,Non,Non,,,,,Oui,,1,,Electrique,,,,Oui,Oui,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,Nouveau,,,,Oui,"non, pas d'attestation",,,,,,,,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78 m²,27 m²,,,,,,102 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/zonnebeke/rbt39389,RBT39389,Appartement à vendre,375000,Maagdestraat 3 1.4,8980 Zonnebeke,,2025,2,135 m²,Non,Non,Non,,,,,,,1,,Electrique,Double vitrage,,,Oui,Non,,,35 m,,,Oui,,,35 m,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,"non, pas d'attestation",,,,,,,,Oui,Oui,Oui,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,10 m²,,,,,,,1,,,,,,,,,,,,,
