ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Parlophone,Le_bien_fait_lobjet_dun_droit_de_préemption,Étage_de_lappartement,Meublé,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Raccordé_aux_égouts,Espace_ouvert_sensible_à_leau__WORG,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Salle_à_manger,Surface_salle_à_manger,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_toilettes,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Permis_de_bâtir_obtenu,Disponibilité_du_bien,Bien_actuellement_loué,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Surface_constructible,Raccordé_au_gaz_de_ville,Affectation_urbanistique_la_plus_récente,Orientation_du_jardin,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Adoucisseur_deau,Porte_daccès_sécurisée,Niveau_E,Niveau_K,Type_de_cuisine,Surface_du_bureau,Nombre_de_douches,Panneaux_solaires_thermiques,Domotique,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Surface_des_caves,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Surface_de_lades_salles_de_bain,Compteur_deau_individuel,Compteur_de_gaz_individuel,Feu_ouvert,Appartement_de_service,Citerne_à_eau_de_pluie,Station_de_charge_électrique,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_Bihoraire,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Surface_du_grenier,Surface_du_garage,Attestation__Installation_électrique__Validité,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/3680/maaseik/rbt01645,RBT01645,Appartement à vendre,329000,,3680 Maaseik,,1975,3,117 m²,,Oui,,Oui,,1,Mazout,Double vitrage,,,,,Oui,Oui,,426 kWh/m²/an,,28/11/2034,,Oui,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,Oui,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbt01644,RBT01644,Maison à vendre,329000,,3680 Maaseik,,1975,3,117 m²,,Oui,,Oui,1,1,Mazout,Double vitrage,,,,,Oui,Oui,369 m²,426 kWh/m²/an,,28/11/2034,,Oui,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,4,,,Non,,,,,,,,,,,,,,,,,,,,,,Oui,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3680/maaseik/rbs87485,RBS87485,Appartement à vendre,565000,,3680 Maaseik,,2008,3,210 m²,,,,,,2,Gaz,,,Oui,,,,Oui,,87 kWh/m²/an,,16/04/2029,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,1,,,,,,,,,,,,,,,,,,,,30 m²,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs82639,RBS82639,Maison à vendre,325000,,3680 Maaseik,,1968,4,124 m²,,,,Oui,1,1,Mazout,,,,,,Oui,Oui,1068 m²,511 kWh/m²/an,,24/02/2035,,Oui,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,4,,,Non,,,,,,,,,,,,,,,,,,,,,,Oui,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs59845,RBS59845,Maison à vendre,375000,,3680 Maaseik,,1969,5,210 m²,,Oui,,Oui,,2,Gaz,,,,,,Oui,Oui,1385 m²,279 kWh/m²/an,,12/12/2034,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3680/maaseik/rbs50578,RBS50578,Appartement à vendre,,Koning Albertlaan 46 C 3,3680 Maaseik,,1991,2,77 m²,Non,Non,Non,Oui,1,,Gaz,Double vitrage,Non,Oui,Non,,,,,118 kWh/m²/an,20250128-0003516533-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,1,,,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/3680/maaseik/rbs18407,RBS18407,Immeuble mixte à vendre,675000,Kapelweg 51,3680 Maaseik,Normal,1966,9,527 m²,Non,Non,Non,Oui,,8,Mazout,,,Non,,,Oui,Oui,1241 m²,185 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,Super équipée,,,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs18405,RBS18405,Maison à vendre,675000,Kapelweg 51,3680 Maaseik,Normal,1966,9,527 m²,Non,Non,Non,Oui,,8,Mazout,,,Non,,,Oui,Oui,1241 m²,185 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,Super équipée,,,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs12946,RBS12946,Maison à vendre,329000,,3680 Maaseik,,,1,69 m²,,,,,,1,,,,,,,,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs12822,RBS12822,Maison à vendre,345000,,3680 Maaseik,,,2,121 m²,,,,,,1,,,,,,,,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs12820,RBS12820,Maison à vendre,352000,,3680 Maaseik,,,1,64 m²,,,,,,1,,,,,,,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,2,,,,,,,,,,,,,,,,,15 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs12819,RBS12819,Maison à vendre,329000,,3680 Maaseik,,,1,63 m²,,,,,,1,,,,,,,,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs12815,RBS12815,Maison à vendre,327500,,3680 Maaseik,,,1,58 m²,,,,,,1,,,,,,,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,,,,,,,,,,,,,,,,,,13 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/3680/maaseik/rbr70374,RBR70374,Fermette à vendre,335000,,3680 Maaseik,,1874,4,124 m²,,Oui,,Oui,,1,Mazout,Simple vitrage,,,,,Oui,Oui,4625 m²,1002 kWh/m²/an,,26/05/2033,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3680/maaseik/rbj73860,RBJ73860,Appartement à vendre,95000,,3680 Maaseik,,1990,,100 m²,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbj16923,RBJ16923,Maison à vendre,590000,Bosstraat 48,3680 Maaseik,,,,,,Oui,,Oui,,,Mazout,,Non,Non,Non,Sud,,,880 m²,0 kWh/m²/an,20231210003063193RES1,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,,,,,,13 m,,,,,13 m,,,,,Oui,A l’acte,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Non,47 m,Non,,,420,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/3680/maaseik/rbj00281,RBJ00281,Immeuble mixte à vendre,595000,,3680 Maaseik,,1980,3,200 m²,,,,Oui,1,1,,Double vitrage,,,,,Oui,Oui,3607 m²,804 kWh/m²/an,,11/05/2029,,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,,4,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/maaseik/rbs97288,RBS97288,Maison à vendre,279000,Zonnelaan 10,3680 Maaseik,,1991,5,182 m²,,Non,Non,,,,Gaz,Double vitrage,Non,Non,Non,Ouest,Oui,Oui,187 m²,108 kWh/m²/an,20200310-0002258434-RES-1,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,2,6 m,,,,,,,,,,Oui,,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/opoeteren/rbt66547,RBT66547,Maison à vendre,328000,Niesstraat 102,3680 Opoeteren,À rénover,1979,3,217 m²,Non,Oui,Non,Oui,1,1,Mazout,,,Non,,Sud,Oui,Oui,1080 m²,361 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Risque moyen,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,,,1,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/opoeteren/rbt47698,RBT47698,Maison à vendre,519000,Dornerstationsstraat 20,3680 Opoeteren,Normal,2001,4,227 m²,,Oui,,Oui,1,1,Gaz,,,Non,,Sud,Oui,Non,688 m²,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,2,,,,,,,,,,,Super équipée,,2,,,,,,,Oui,,,,Oui,A l’acte,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt47699,RBT47699,Maison à vendre,405000,Bergerstraat 50,3680 Neeroeteren,Normal,1937,4,302 m²,Non,Oui,Non,Oui,1,1,Gaz,,,Non,,Nord,Oui,Oui,1134 m²,177 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,3,,,,,,,,,,Non,,Super équipée,,2,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/opoeteren/rbt47664,RBT47664,Maison à vendre,299000,Weg naar As 64,3680 Opoeteren,À rénover,1963,4,209 m²,Non,Oui,Non,Oui,1,1,Mazout,,,Non,,,Oui,Oui,790 m²,760 kWh/m²/an,,,"oui, attestation non conforme",Non,,,,,Risque moyen,Information non communiquée,,,,,Non,,Non,3,,,,,,,,,,Non,,Semi-équipée,,2,,,,,,,Oui,,,,Oui,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt47663,RBT47663,Maison à vendre,375000,Voorshoventerweg 10B,3680 Neeroeteren,À rénover,2006,3,188 m²,Non,Oui,Non,Oui,1,1,Gaz,,,Non,,Est,Oui,Oui,820 m²,150 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,,,2,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,Oui,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt47504,RBT47504,Maison à vendre,349500,Drievekkenweg 20,3680 Neeroeteren,,1975,3,,Non,Non,Non,Oui,1,1,Electrique,,Non,Non,Non,Nord,Oui,Oui,873 m²,392 kWh/m²/an,202409220003381495RES1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,Non,,Equipée,,1,13 m,,,,,22 m,,Non,,,,,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,43 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt47199,RBT47199,Maison à vendre,229000,Molenveldlaan 13,3680 Neeroeteren,À rénover,1964,3,142 m²,Non,Oui,Non,Oui,1,1,Gaz,,,Non,,Sud-ouest,Oui,Oui,518 m²,532 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Risque moyen,Information non communiquée,,,,,Non,,Non,3,,,,,,,,,,Non,,,,1,,,,,,,Oui,,,,,A convenir,Non,Non,Non,Non,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt42787,RBT42787,Maison à vendre,,Waterlozeweg 64,3680 Neeroeteren,À rénover,1967,3,144 m²,Non,Oui,Non,Oui,1,1,Mazout,,,Non,,,Oui,Oui,913 m²,814 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,,,1,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt42255,RBT42255,Maison à vendre,795000,Diestersteenweg 212,3680 Neeroeteren,Normal,2006,4,292 m²,Non,Oui,Non,Oui,1,2,Mazout,,,Non,,Sud,Oui,Oui,1281 m²,185 kWh/m²/an,,,"oui, attestation conforme",Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,Super équipée,,2,,,,,,,Oui,Oui,,,Oui,A convenir,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt39056,RBT39056,Maison à vendre,465000,Waterlozeweg 114 A,3680 Neeroeteren,,2025,3,180 m²,,,,Oui,1,2,Non specifié,Triple vitrage,Non,Non,Non,,Oui,,906 m²,,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,Oui,,,,,,3,,,,,,,,,,,,,,2,17 m,2,,,,20 m,,Oui,,,Oui,A l’acte,,,,,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,51 m,Non,,,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt39055,RBT39055,Maison à vendre,495000,Waterlozeweg 114,3680 Neeroeteren,,2025,3,210 m²,,,,Oui,1,2,,,,Non,Non,,Oui,,1227 m²,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,3,,,,,,,,,,,,,,2,17 m,2,,,,20 m,,Oui,,,,A l’acte,,,,,,,,,,Non,51 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt34657,RBT34657,Maison à vendre,215000,Spilstraat 19,3680 Neeroeteren,À rénover,1961,3,180 m²,Non,Non,Non,Oui,1,1,Mazout,,,Non,,Sud-ouest,Oui,Oui,800 m²,900 kWh/m²/an,,,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,3,,,,,,,,,,Non,,Semi-équipée,,,,,,,,,Oui,,,,Oui,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/opoeteren/rbt31183,RBT31183,Maison à vendre,345000,Eggestraat 2,3680 Opoeteren,,1989,2,,Non,Oui,Non,,,1,Gaz,Double vitrage,Non,Non,Non,,Oui,Oui,626 m²,291 kWh/m²/an,202205100003595564RES1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,Non,,Equipée,,1,12 m,,,,,22 m,,Non,,,,,Non,Non,Non,Non,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,29 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbt19055,RBT19055,Maison à vendre,449000,Molenweg 61,3680 Neeroeteren,Normal,1998,4,180 m²,,Oui,,Oui,1,1,Mazout,,,Non,,,Oui,Oui,987 m²,223 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,4,,,,,,,,,,,Super équipée,,2,,,,,,,Oui,Oui,,,Oui,A l’acte,,,,,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/opoeteren/rbs82552,RBS82552,Maison à vendre,315000,Hoevenstraat 18,3680 Opoeteren,,1965,6,250 m²,,Oui,Non,Oui,3,2,Mazout,Double vitrage,Non,Non,Non,,Oui,,1231 m²,535 kWh/m²/an,202503130002140224RES2,,,Non,,,,,Risque moyen,Information non communiquée,Non,,,,Oui,,,2,,,,,,,,,,Non,,Equipée,,2,15 m,,,,,22 m,,,,,Oui,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbs82002,RBS82002,Maison à vendre,399000,Bergerstraat 104,3680 Neeroeteren,,1986,3,,,Oui,Non,Oui,1,1,Mazout,Double vitrage,Non,Non,Non,,Oui,,6461 m²,873 kWh/m²/an,201911040002214527RES1,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,Non,,Equipée,,2,15 m,,,,,32 m,,,,,Oui,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,129 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbs80153,RBS80153,Maison à vendre,355000,Drievekkenweg 20,3680 Neeroeteren,,1975,3,,,,,Oui,1,1,Electrique,,Non,Non,Non,Nord,Oui,Oui,873 m²,392 kWh/m²/an,202409220003381495RES1,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,4,,,,,,,,,,,,Equipée,,1,13 m,,,,,22 m,,,,,Oui,,,,,,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,43 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbs76693,RBS76693,Maison à vendre,385000,Kinrooiersteenweg 19,3680 Neeroeteren,Nouveau,2019,3,162 m²,,,,,,1,Electrique,,,Non,,,Oui,Oui,369 m²,19 kWh/m²/an,,,"oui, attestation conforme",Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,Non,,Non,3,,,,,,,,,,,,Super équipée,,2,,,,,,,Oui,,,,Oui,Immédiatement,,,,,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbs75843,RBS75843,Maison à vendre,,Tismansweg 68,3680 Neeroeteren,À rénover,1974,3,209 m²,Non,Oui,Non,Oui,1,1,Mazout,,,Non,,,Oui,Oui,777 m²,448 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,4,,,,,,,,,,Non,,Semi-équipée,,2,,,,,,,Oui,,,,,A l’acte,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbr86853,RBR86853,Maison à vendre,340500,Voorshoventerweg 47,3680 Neeroeteren,,2025,3,,,Oui,,,,1,Non specifié,Triple vitrage,Non,Non,Non,,Oui,,462 m²,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,3,,,,,,,,,,,,Equipée,,2,,,,,,13 m,,,,,,,,,,,Oui,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbr86852,RBR86852,Maison à vendre,333500,Voorshoventerweg 45,3680 Neeroeteren,,2025,3,,Non,Non,Non,,,1,Non specifié,Triple vitrage,Non,Non,Non,,Oui,,395 m²,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Oui,,,,,,3,,,,,,,,,,Non,,Equipée,,2,,,,,,10 m,,Non,,,,,Non,Non,Non,Non,Oui,,,"Zone, info non disponible",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3680/neeroeteren/rbk86919,RBK86919,Maison à vendre,312000,Bergerstraat 81C,3680 Neeroeteren,Nouveau,2024,3,215 m²,,,,,,1,Non specifié,,,Non,,Sud,Oui,Oui,513 m²,,,,pas d'application,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,,Non,,Non,3,,,,,,,,,,,,,,2,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt69351,RBT69351,Maison à vendre,225000,Europalaan 11,3700 Berg,,1953,3,,Non,Non,Non,,,,Gaz,Double vitrage,Non,Non,Non,,Oui,Oui,,481 kWh/m²/an,20250123-0003512018-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,2,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt69352,RBT69352,Maison à vendre,295000,Driekruisenstraat 65,3700 Berg,,1962,3,165 m²,Non,Oui,Non,Oui,,,Gaz,Double vitrage,Non,Non,Non,Sud-ouest,Oui,Oui,,482 kWh/m²/an,20250123-0003512039-RES-1,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,3,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,A l’acte,Non,Non,Non,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3700/berg/rbt67029,RBT67029,Maison à vendre,450000,Blaarstraat 188,3700 Berg,Normal,1995,5,359 m²,Non,Non,Non,Oui,2,1,Gaz,,,Non,,,,,905 m²,181 kWh/m²/an,20250317-0003555342-RES-1,,pas d'application,,,,,,Information non communiquée,Information non communiquée,,,,,Non,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,A l’acte,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
