ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/villa/a-vendre/7321/blaton/vbc91839,VBC91839,Villa à vendre,260000,,7321 Blaton,,,3,200 m²,Oui,Oui,,Oui,,,,Oui,2,1,1,,Non,,,3,Oui,,Oui,,,Oui,,,,Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,Oui,Non,4,3361 m²,,15 m,,462 kWh/m²/an,,,,15 m,,43 m²,19 m²,Non,21 m²,Equipée,16 m²,1,Nord-est,Oui,77819 kWh/an,23/01/2034,132,,,,,,,16 m²,14 m²,,Américaine,15 m²,,,,,,,,,,,Sud-ouest,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7340/colfontaine/vbc91838,VBC91838,Maison à vendre,100000,,7340 Colfontaine,,,2,90 m²,Oui,,,,,,,,,1,1,,Non,,,1,Oui,,Oui,,Oui,Oui,,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,Non,2,249 m²,,4 m,,507 kWh/m²/an,,,,4 m,À rénover,10 m²,15 m²,Non,32 m²,Semi-équipée,5 m²,1,Est,Oui,56160 kWh/an,26/03/2035,92,,,,,,,10 m²,,,Kitchenette,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc91836,VBC91836,Appartement à vendre,465000,,1060 Saint-Gilles,Non,1929,1,96 m²,,,,,,,,,,1,1,Oui,Oui,,5,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Oui,,,,6 m,,274 kWh/m²/an,,Non,,6 m,Normal,10 m²,25 m²,Non,31 m²,,15 m²,1,Ouest,,,05/06/2028,54,,,,,,,,,,,,,,,,,,,,4 m²,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1081/koekelberg/vbc91835,VBC91835,Rez-de-chaussée à vendre,220000,Chaussee de Jette 266,1081 Koekelberg,,,2,88 m²,,,,,,,,,,1,2,,Non,0,3,,Oui,,Oui,,Oui,Oui,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,2,,,,,,,,,,À rénover,17 m²,14 m²,,24 m²,,,,,Oui,,,,,,,,,,9 m²,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/vbc91833,VBC91833,Maison à vendre,419000,,1600 Sint-Pieters-Leeuw,,,3,150 m²,Oui,,,,,,,Oui,1,1,2,,Non,,2,1,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,A l’acte,Gaz,Double vitrage,,,Non,2,140 m²,,,,306 kWh/m²/an,,,,,À rénover,,13 m²,,25 m²,Super équipée,,1,,Oui,,,7896,Oui,,,,,,13 m²,25 m²,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vwd13938,VWD13938,Villa à vendre,1550000,Avenue Kamerdelle 21,1180 Uccle,,1953,5,335 m²,Oui,Oui,,,,Oui,,Oui,,3,,,,,,,Oui,Sud-ouest,,,Oui,Oui,Oui,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,4,1096 m²,,,,358 kWh/m²/an,,,,,Normal,,25 m²,,72 m²,Equipée,20 m²,,,,,,117,,,,,Oui,,25 m²,21 m²,14 m²,,,,800 m²,,,,,,150 m²,,Oui,,2,,,,,,,,,,,100 m²,9 m²,,,19 m²,,,,,585 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc91832,VBC91832,Appartement à vendre,395000,,1200 Woluwe-Saint-Lambert,Non,1960,3,126 m²,Oui,,,,,,,Oui,1,1,1,Oui,Oui,5,7,,,,Oui,,Oui,Oui,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Oui,2,,,,,193 kWh/m²/an,,,,,Normal,6 m²,15 m²,,37 m²,Equipée,10 m²,,Sud,Oui,24303 kWh/an,24/11/2033,48,,,,,,,9 m²,9 m²,,Américaine,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vbc91831,VBC91831,Villa à vendre,950000,,1180 Uccle,Non,1953,3,205 m²,,,,,,,,Oui,,3,3,Oui,Non,,1,1,Oui,,Oui,,Oui,Oui,Non,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,4,850 m²,,,,203 kWh/m²/an,,,,,Remis à neuf,70 m²,28 m²,Non,27 m²,Super équipée,,,,,41638 kWh/an,15/10/2029,39,,,,,,,11 m²,9 m²,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3970/bourg-leopold/rbt72890,RBT72890,Maison à vendre,385000,Asdonckstraat,3970 Bourg-Léopold,,,3,144 m²,,,,,,,,,,1,,,,,,,Oui,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,3,450 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72889,RBT72889,Appartement à vendre,259000,Vliegenstraat 4,2060 Anvers,,,1,62 m²,Oui,,,,,,,,,1,,,,,,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,2,,,,,189 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72886,RBT72886,Maison à vendre,324000,Veldekensdreef 81,9500 Grammont,Oui,1980,3,215 m²,Oui,Oui,Oui,,,,,Oui,1,1,2,,Non,,,2,Oui,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,4,1364 m²,,11 m,,599 kWh/m²/an,,Non,,11 m,Normal,40 m²,13 m²,Non,32 m²,,9 m²,,Nord-ouest,Oui,,17/04/2035,,,,,,,,10 m²,50 m²,,,,,1200 m²,,Oui,Oui,,Oui,,,,Sud-est,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91824,VBC91824,Appartement à vendre,220000,Avenue des Crocus 9,1070 Anderlecht,Oui,1963,1,89 m²,Oui,,,,,,,Oui,2,1,1,Oui,Non,3,3,,,,,,,,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Non,3,,,,,257 kWh/m²/an,,,,,Normal,,22 m²,Non,34 m²,,10 m²,,Sud-est,,22790 kWh/an,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9968/oosteeklo/rbt72884,RBT72884,Maison à vendre,675000,Muikemstraat 19 a,9968 Oosteeklo,Non,1966,5,265 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,,,,Non,,,6,Oui,,Oui,,,,Non,,Zone agricole,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,Non,Non,Oui,4,10130 m²,,,Non,,,Non,Non,,,25 m²,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9060/zelzate/rbt72883,RBT72883,Maison à vendre,475000,Zonnebloemstraat 37,9060 Zelzate,Non,2013,7,280 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,,2,,Non,,,4,,,Oui,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Solaire,Triple vitrage,Non,Non,Non,4,336 m²,,,Non,,,Non,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4041/milmort/vbc91823,VBC91823,Maison à vendre,135000,Rue Masuy 32,4041 Milmort,,,3,243 m²,,,,,,,,,,1,1,,Non,,,1,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Non,2,,,,,,,,,,,,,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt72881,RBT72881,Appartement à vendre,284900,Lakenmakersstraat 123 1,2800 Malines,Oui,2000,2,89 m²,Oui,,,,,,,Oui,1,1,1,Oui,Non,1,,,,,Oui,,Oui,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,,,,,,,123 kWh/m²/an,,Non,,,,12 m²,9 m²,,29 m²,Equipée,5 m²,,,,,,,,,,,,,13 m²,,,Américaine,,,,,Oui,Non,,,,5 m²,,Sud,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2660/hoboken/rbt72879,RBT72879,Maison à vendre,249000,Heidestraat 7,2660 Hoboken,Non,,3,121 m²,Non,Non,Non,Non,Non,Non,Non,,,1,,,Non,,,,Oui,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Non specifié,Double vitrage,Non,Non,Non,2,100 m²,,,Non,420 kWh/m²/an,3599422-RES-1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72878,RBT72878,Appartement à vendre,274000,Korte Gasthuisstraat 5 301,2000 Anvers,Non,,1,83 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Non,3,,,,,Oui,,,,Non,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,Non specifié,,Non,Non,Non,,,,,Non,183 kWh/m²/an,2701225-RES-1,Non,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72877,RBT72877,Appartement à vendre,324500,Vlaamsekaai 79 401,2000 Anvers,Non,,1,57 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Non,4,4,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,Non,Non,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72875,RBT72875,Appartement à vendre,269000,Olijftakstraat 44,2060 Anvers,Non,,2,70 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Non,3,,,,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91821,VBC91821,Maison à vendre,179000,Rue Renaud Strivay 69,4100 Seraing,Non,1918,4,140 m²,Oui,,,Oui,,,,,,1,,,Non,,2,,Oui,,Oui,,Oui,Oui,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,130 m²,,5 m,,197 kWh/m²/an,,Non,,5 m,Normal,,18 m²,Non,13 m²,Equipée,13 m²,4,Nord-ouest,Oui,32892 kWh/an,17/06/2035,33,,,,,,,12 m²,12 m²,18 m²,Américaine,13 m²,,43 m²,,Non,Non,,,,,,Sud-est,,,,,,,,,,06/06/2025,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6531/biesme-sous-thuin/vwd13937,VWD13937,Maison à vendre,119000,,6531 Biesme-sous-Thuin,,,2,115 m²,,Oui,,,,,,Oui,,1,,,,,,,,,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,,2,,,,,596 kWh/m²/an,20250114003674,,,,Normal,,,,,Semi-équipée,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt72860,RBT72860,Maison à vendre,349000,Breestraat 23,8820 Torhout,Non,,4,165 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,,,Oui,,Oui,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,4,558 m²,,,Non,238 kWh/m²/an,20250605-0003618441-RES-1,,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc91818,VBC91818,Maison à vendre,400000,,1210 Saint-Josse-ten-Noode,Non,,5,150 m²,Non,Non,Non,Non,Non,Non,Non,,,,2,,Non,,2,,,,,,Oui,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,,,,,,,,,,,397 kWh/m²/an,20180124-0000520253-01-2,,,,,,,Non,20 m²,,,2,,,,24/01/2038,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72859,RBT72859,Maison à vendre,319000,Gelukstede 25,9700 Audenarde,Non,1965,3,208 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,2,,Non,,,,Oui,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Non specifié,Double vitrage,Non,Non,Non,2,407 m²,,,Non,263 kWh/m²/an,2903877-RES-1,Non,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1210/saint-josse-ten-noode/vbc91817,VBC91817,Maison de maître à vendre,895000,,1210 Saint-Josse-ten-Noode,,1850,6,404 m²,Oui,Oui,Oui,,,,,Oui,,3,4,Oui,Non,,3,,Oui,Sud-est,Oui,,Oui,Oui,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,Oui,Non,2,220 m²,,7 m,,342 kWh/m²/an,,,,7 m,Excellent,8 m²,29 m²,,50 m²,Super équipée,20 m²,3,Ouest,Oui,,,67,Oui,,,,,,20 m²,19 m²,18 m²,,,,110 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2440/geel/rbt72856,RBT72856,Appartement à vendre,179000,Diestseweg 170 L,2440 Geel,Non,1989,2,102 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,Non,Non,Non,,,,,Non,,,Non,Non,,,30 m²,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2450/meerhout/rbt72855,RBT72855,Maison à vendre,279000,Kiezel 188,2450 Meerhout,Non,1950,3,211 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,2,,Non,,,5,Oui,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,Non,Non,Non,2,936 m²,38 m,32 m,Non,,,Non,Non,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91816,VBC91816,Appartement à vendre,640000,Rue du Trône 20,1000 Bruxelles,Non,1935,3,150 m²,Oui,,,,,,,,,1,2,Oui,Oui,3,6,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,Oui,Oui,2,,,,,273 kWh/m²/an,,,,,Excellent,5 m²,18 m²,Non,35 m²,,10 m²,1,,Oui,41492 kWh/an,22/03/2034,54,,,,,Oui,,14 m²,12 m²,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91815,VBC91815,Appartement à vendre,640000,Rue du Trône 20,1050 Ixelles,Non,1935,3,150 m²,Oui,,,,,,,,,1,2,Oui,Oui,3,6,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,Oui,Oui,2,,,,,273 kWh/m²/an,,,,,Excellent,5 m²,18 m²,Non,35 m²,,10 m²,1,,Oui,41492 kWh/an,22/03/2034,54,,,,,Oui,,14 m²,12 m²,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc91812,VBC91812,Maison à vendre,524999,,1000 Bruxelles,Non,,3,122 m²,Non,Oui,Non,Non,Non,Non,Non,,,2,,,,,,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Gaz,,,,,2,,,,,207 kWh/m²/an,D- 20190301-0000544815-01-2,,,,,2 m²,,,,,,,Est,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt72854,RBT72854,Maison à vendre,235000,Nijverheidsstraat 40,3583 Paal,Non,1955,3,145 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,3,,Oui,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,Mazout,Double vitrage,Non,Non,Non,2,855 m²,49 m,28 m,Non,597 kWh/m²/an,20250612-0003623573-RES-1,Non,Non,9 m,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3582/koersel/rbt72853,RBT72853,Maison à vendre,439000,Pastoor Raeymakersstraat 37,3582 Koersel,Non,1962,3,190 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,,2,4,Oui,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,Non,Non,Non,2,1953 m²,95 m,22 m,Non,257 kWh/m²/an,20250613-0003624145-RES-1,,Non,12 m,,,,,,,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3550/heusden-zolder/rbt72852,RBT72852,Maison à vendre,365000,Vrunstraat 43,3550 Heusden-Zolder,Non,1979,3,235 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,,4,,Oui,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,Oui,Non,Non,2,1010 m²,57 m,18 m,Non,285 kWh/m²/an,20250403-0003569517-RES-1,Non,Non,7 m,,,,,,,,,Sud-est,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3500/hasselt/rbt72851,RBT72851,Appartement à vendre,269000,Sint-Katarinaplein 15 42,3500 Hasselt,Non,1974,3,95 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Oui,,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,159 kWh/m²/an,20240627-0003295316-RES-1,Non,Non,,,20 m²,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc91810,VBC91810,Maison à vendre,524999,,1000 Bruxelles,Non,,3,122 m²,Non,Non,Non,Non,Non,Non,Non,,,2,,,,,,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Gaz,,,,,2,,,,,207 kWh/m²/an,D- 20190301-0000544815-01-2,,,,,2 m²,,,,,,,Est,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1083/ganshoren/vbc91809,VBC91809,Appartement à vendre,225000,,1083 Ganshoren,Non,1970,2,88 m²,Oui,,,,,,,,,1,1,Oui,Oui,3,3,,,,Oui,,Oui,Oui,Non,"non, pas d'attestation",,Risque moyen,Inondable délimitée,A l’acte,Mazout,,,,Oui,2,,,,,291 kWh/m²/an,,,,,À rénover,3 m²,15 m²,Non,30 m²,Equipée,7 m²,,Est,Oui,23697 kWh/an,14/11/2026,62,,,,,,,15 m²,,,Américaine,,,,,,,,,,4 m²,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91808,VBC91808,Appartement à vendre,650000,,1000 Bruxelles,Non,,3,174 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,,2,,2,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Electrique,,,,,2,,,,,263 kWh/m²/an,E- 20250517-0000714764-01-4,,,,,,,,31 m²,,,2,Sud,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
