ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Type_de_chauffage,Pompe_à_chaleur,Ascenseur,Nombre_de_places_de_parking_extérieur,Jardin,Surface_totale_du_terrain,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Panneaux_solaires,Air_conditionné,Alarme_antieffraction,Balcon,Référence_PEB,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_constructible,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_chambre_à_coucher_4,Feu_ouvert,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Porte_de_garage_motorisée,Station_de_charge_électrique,Chauffage_au_sol,Domotique,Parlophone,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Attestation__Citernes_à_mazout,Niveau_E,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Compteur_Bihoraire,Profondeur_du_terrain,Attestation__Asbuilt,Surface_du_bureau,Possibilités_pour_profession_libérale,Adoucisseur_deau,Panneaux_solaires_thermiques,Surface_du_grenier,Niveau_K,Surface_de_la_véranda,Surface_du_garage,Surface_des_caves,Porte_daccès_sécurisée,Surface_salle_à_manger,Clef_électronique,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout__Validité,Surface_chambre_à_coucher_5,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbj71683,RBJ71683,Appartement à vendre,230568,Dijkstraat 47,9700 Audenarde,Nouveau,,1,67 m²,,,,,,,,,,Oui,,,Oui,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,1,,,Double vitrage,,,2,,,,,Oui,8 m²,,,,,,,,,,,,,,,,Oui,,,,,,0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbj71661,RBJ71661,Appartement à vendre,358510,Dijkstraat 47,9700 Audenarde,Nouveau,Non,2,104 m²,,Non,Non,Non,Non,Non,Non,Non,,Oui,,,,,"non, pas d'attestation",,"Zone, info non disponible",Information non communiquée,Information non communiquée,,,,,,,,,,,1,,,Double vitrage,,,2,,,,,Oui,8 m²,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/vba71372,VBA71372,Maison à vendre,314061,,9700 Audenarde,Nouveau,,3,126 m²,,,,,,,,,,,,,,325 m²,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,1,,2,,,,3,9 m,,,,Non,,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbi74805,RBI74805,Maison à vendre,269000,Lijnwaadmarkt 39,9700 Audenarde,Excellent,,4,168 m²,,Oui,Oui,,,,Oui,,Gaz,,,,Oui,110 m²,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,25 m²,Oui,2,Equipée,,1,,2,Double vitrage,,,3,8 m,,,Nord-est,Oui,45 m²,,8 m,,Oui,Oui,,263 kWh/m²/an,,,Oui,,,,,,,,,,20210311-0002384759-RES-1,,,110 m²,,,,,,,,,,,,,,,,,,,,,,,17 m,,,,,,47 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbi58875,RBI58875,Appartement à vendre,210000,Gentstraat 9 b 5,9700 Audenarde,Normal,,2,100 m²,Non,,,,,,,,Gaz,,Oui,,Non,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1968,,,,,,Oui,,,,1,,1,,,,2,,,,,Non,,,,,,,,190 kWh/m²/an,30/11/2032,,Oui,Non,,,,,,,,,20221130-0002739843-res-1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/eine/rbi26740,RBI26740,Appartement à vendre,328000,Graaf van Landaststraat 41,9700 Eine,,,,180 m²,,,,,,,,,,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,Non,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/raq39332,RAQ39332,Appartement à vendre,218785,Oudstrijdersstraat 76,9700 Audenarde,,,1,76 m²,,,,,,,,,Electrique,,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,A l’acte,,,,,,,,,1,,,,Non,,,,3,,,Oui,7 m²,,,,,,,1 kWh/m²/an,,,Oui,,,,,,Oui,Non,Non,Non,1,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbd80123,RBD80123,Appartement à vendre,279000,Remparden 14,9700 Audenarde,Normal,,1,92 m²,Non,,,,,,,,Gaz,,Non,,Non,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,Semi-équipée,,1,,1,,,,,,,,,Oui,,,,,,,,66 kWh/m²/an,,,Non,Non,,,,,,,,,45035-G-2021_427,,4,947 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbs92610,RBS92610,Maison à vendre,185000,Dijkstraat 40,9700 Audenarde,À rénover,,3,130 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,190 m²,"non, pas d'attestation",Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,1,,,Sud-ouest,,,,,,Oui,,,,,,,,515 kWh/m²/an,,,Non,Non,,,,,,,,,20241023-000322694-RES-1,,,86 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/bevere/rbs81903,RBS81903,Maison à vendre,374000,Korenbloemlaan 32,9700 Bevere,,,3,,Non,,Oui,,,,,,Electrique,Oui,Non,,Oui,613 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,1,Super équipée,,1,,2,,,Nord-ouest,,,,,,Oui,,,,,,,,190 kWh/m²/an,,,,Non,,,,,Oui,,,,,,,84 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbs49819,RBS49819,Maison à vendre,259000,Boslos 17,9700 Audenarde,,,3,137 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,324 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,,,,,,,,,,1,,1,,,,,,,,,Non,,,,,,,,216 kWh/m²/an,,,,,,,,,,,,,20240822-0003348056-RES-1,,,75 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbs05524,RBS05524,Appartement à vendre,465000,Adriaan Brouwerstraat 9 202,9700 Audenarde,Normal,,3,118 m²,Non,,,,,,,,Gaz,,Oui,,Non,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,2012,,,,,,Oui,,Super équipée,,1,,2,,,,,,,,,Oui,,,,,,,,85 kWh/m²/an,,,,,,,,,,,,,20241129-0003462278-RES-1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/bevere/rbr70201,RBR70201,Maison à vendre,300000,Wortegemstraat 120,9700 Bevere,À rénover,,3,229 m²,Non,,,,,,,,Mazout,,Non,,Oui,1009 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1965,A l’acte,,,,,Oui,1,Semi-équipée,,1,,2,,,Ouest,,,,,,Non,,,,,,,,490 kWh/m²/an,,,,Oui,,,,,,,,,20230724-0002947604-RES-1,,,135 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/bevere/rbq14846,RBQ14846,Maison à vendre,439000,Nieuwstraat 4,9700 Bevere,,,3,165 m²,Non,,Oui,,,,,,Gaz,,Non,,Non,584 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,Super équipée,,1,,2,,,Ouest,3,,,,,Oui,,,,,,,,176 kWh/m²/an,,,Oui,,,,,,Oui,,,,20240429-0003231946-RES-1,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbp40612,RBP40612,Maison à vendre,265000,Lijsterbesstraat 4,9700 Audenarde,À rénover,,5,162 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,554 m²,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1971,A l’acte,,,,,Oui,1,Semi-équipée,,,1,1,,,,3,,,,,Non,,,,,,,,554 kWh/m²/an,,,,Non,,,,,,,,,20240621-0003288561-RES-1,,,81 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbl35139,RBL35139,Maison à vendre,168000,Désiré Waelkensstraat 47,9700 Audenarde,,,2,125 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,159 m²,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,1,,1,,,Nord-ouest,2,,,,,Non,,,,,,,,398 kWh/m²/an,,,,,,,,,,,,,20240610-0003276345-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/bevere/rbj97672,RBJ97672,Maison à vendre,338000,Kortrijkstraat 94,9700 Bevere,,Non,3,159 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Gaz,,Non,2,Oui,602 m²,"oui, attestation non conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1969,,,,,,Oui,1,,,1,1,2,,,Sud,,,,,,Oui,,,,,,,,315 kWh/m²/an,,,Oui,Non,,,,,,,,,20240402-0003178947-RES-1,,,195 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbj90251,RBJ90251,Appartement à vendre,289000,Grachtschelde 12 202,9700 Audenarde,,,2,116 m²,Non,,,,,,,,Gaz,,Oui,,Non,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2004,,,,,,Oui,,,,1,1,2,,,Ouest,,,,,,Oui,,,,,,,,83 kWh/m²/an,,,Oui,Non,,,,,,,,,20231130-0003054077-RES-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbj83570,RBJ83570,Maison à vendre,224000,Wortegemstraat 54,9700 Audenarde,,,2,139 m²,Non,,Oui,,,,,,,,Non,,Oui,180 m²,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,1938,,,,,,,,,,1,,1,,,Ouest,2,,,,,Oui,,,,,,,,299 kWh/m²/an,,,,,,,,,,,,,20240314-0003176307-RES-1,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbj42228,RBJ42228,Appartement à vendre,349000,Dijkstraat 21,9700 Audenarde,,,3,134 m²,Non,,,,,,,,Gaz,,Non,,Non,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1975,,,,,,Oui,1,,,,,,,,,,,,,,Non,,,,,,,,196 kWh/m²/an,,,Oui,,,,,,,,,,20190920-0001376117-RES-3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbj37361,RBJ37361,Maison à vendre,365000,Wortegemstraat 79,9700 Audenarde,,,5,220 m²,Non,,,,,,,,Mazout,,Non,,Oui,1018 m²,pas d'application,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1981,,,,,,Oui,1,Super équipée,,1,,3,,,,,,,,,Oui,,,,,,,,319 kWh/m²/an,,,Oui,Non,,,,,,,,,20220512-0002602230-RES-1,,,138 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbj24507,RBJ24507,Maison à vendre,248000,Puithoekstraat 33,9700 Audenarde,,,3,165 m²,Non,,Oui,,,,,,Mazout,,Non,,Oui,604 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1960,,,,,,Oui,1,,,1,,1,,,Sud,3,,,,,Non,,,,,,,,520 kWh/m²/an,,,,Non,,,,,,,,,20231219-0003668458-RES-1,,,173 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/nederename/rbi22045,RBI22045,Maison à vendre,165000,Nederenamestraat 103,9700 Nederename,À rénover,,3,145 m²,Non,,Oui,,,,,,Gaz,,Non,,Non,220 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,1,,,1,,1,,,Sud,2,,,,,Oui,,,,,,,,310 kWh/m²/an,,,Oui,Non,,,,,,,,,20230803-0002950399-RES-1,,,87 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbi20505,RBI20505,Maison à vendre,239000,Gevaertsdreef 85,9700 Audenarde,À rénover,,3,188 m²,Non,,Oui,,,,,,Gaz,,Non,,Non,150 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,Oui,1,Super équipée,,1,,2,,,Sud,2,,,,,Non,,,,,,,,491 kWh/m²/an,,,,Non,,,,,,,,,20230807-0002950395-RES-1,,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/eine/rbh92490,RBH92490,Maison à vendre,195000,Nestor de Tièrestraat 13,9700 Eine,,,2,161 m²,Non,,Oui,,,,,,Gaz,,Non,,Non,206 m²,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1933,,,,,,Oui,,,,1,,1,,,Sud,3,,,,,Non,,,,,,,,790 kWh/m²/an,,,Oui,Non,,,,,,,,,20221124-0002732013-RES-1,,,142 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/nederename/rbh51596,RBH51596,Maison à vendre,415000,Pelikaanstraat 69,9700 Nederename,,Non,3,170 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,2777 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,1,,,1,,2,,,,,,,,,Non,,,,,,,,353 kWh/m²/an,,,Oui,Non,,,,,,,,,20230522-0002892049-RES-2,,,165 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/nederename/rbh48246,RBH48246,Maison à vendre,215000,Reytstraat 59,9700 Nederename,,,3,164 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,584 m²,pas d'application,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1949,,,,,,Oui,1,,,1,,1,,,,,,1,,,Oui,,,,,,,,539 kWh/m²/an,,,Non,,,,,,,,,,20230508-0002873222-RES-1,,,147 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbg98439,RBG98439,Appartement à vendre,199000,Riethof 6 0403,9700 Audenarde,,Non,2,84 m²,Non,Non,Non,Non,Non,Non,Non,Non,Electrique,,Non,,Non,,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,1,,,1,,1,,,,,,,,,Oui,,,,,,,,171 kWh/m²/an,,,Oui,Non,,,,,,,,,20230321-0002844195-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbg94377,RBG94377,Maison à vendre,209000,Diependale 15,9700 Audenarde,,,3,152 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,344 m²,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,1,,,,2,,,,,Oui,,,,,,,,348 kWh/m²/an,,,,,,,,,,,,,20230319-0002837466-RES-2,,,97 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/eine/rbg55209,RBG55209,Appartement à vendre,235000,Kanunnikenstraat 109,9700 Eine,,,2,67 m²,Non,,,,,,,,Electrique,Oui,Non,,Oui,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,1,,,1,,2,,,Sud,,,,,,Oui,,,,,,,,66 kWh/m²/an,,,,,,,,,,,,,20230206-0002801507-RES-1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbg21003,RBG21003,Appartement à vendre,209000,broekstraat 134,9700 Audenarde,,,2,98 m²,Non,,,,,,,,Gaz,,Non,,Non,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1995,,,,,,Oui,,,,,,2,,,,,,,,,Non,,,,,,,,94 kWh/m²/an,,,Oui,Oui,,,,,,,,,20131006-0001457012-00000003-2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbf68426,RBF68426,Maison à vendre,175000,Parkstraat 17,9700 Audenarde,,,3,120 m²,Non,,Oui,,,,,,Gaz,,Non,,Non,50 m²,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,1,,,Sud,,,,,,Non,,,,,,,,870 kWh/m²/an,,,Non,Non,,,,,,,,,20220829-0002662660-RES-1,,,45 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe92578,RBE92578,Maison à vendre,248000,Groenstraat 12,9700 Audenarde,,,2,114 m²,Non,,,,,,,,Gaz,,Non,,Oui,170 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,2,,,Ouest,,,,,,Oui,,,,,,,,157 kWh/m²/an,,,Oui,Non,,,,,,,,,20220613-0002617200-RES-1,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe87610,RBE87610,Maison à vendre,260000,Jules Lacroixstraat 25,9700 Audenarde,,Non,3,200 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,340 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1966,,,,,,Oui,1,,,1,,2,,,Sud-ouest,2,,,,,Oui,,,,,,,,197 kWh/m²/an,,,Oui,Non,,,,,,,,,20210610-0002427329-RES-1,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe76431,RBE76431,Maison à vendre,319000,Ter Eecken 9,9700 Audenarde,,,4,290 m²,Non,,Oui,,,,,,Gaz,,Non,,Oui,194 m²,pas d'application,,,Information non communiquée,Information non communiquée,1970,,,,,,Oui,1,,,1,,2,,,,2,,,,,Non,,,,,,,,164 kWh/m²/an,,,,,,,,,,,,,20220518-0002603722-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe70781,RBE70781,Maison à vendre,168000,Desiré Waelkensstraat 46,9700 Audenarde,,,2,100 m²,Non,,Oui,,,,,,Mazout,,Non,,Oui,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,1,,,,2,,,,,Non,,,,,,,,484 kWh/m²/an,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe59249,RBE59249,Maison à vendre,229000,Deinzestraat 28,9700 Audenarde,,Non,2,103 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,201 m²,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,1,,1,,,Ouest,2,,,,,Oui,,,,,,,,219 kWh/m²/an,,,,,,,,,Oui,,,,20201118-0002339332-RES-1,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbe24504,RBE24504,Maison à vendre,179000,Jules Lacroixstraat 28,9700 Audenarde,,Non,3,158 m²,Non,Non,Non,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,250 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1938,,,,,,,,,,1,,1,,,Sud-est,,,,,,,,,,,,,,508 kWh/m²/an,,,,,,,,,,,,,20220303-0002554796-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbd92687,RBD92687,Maison à vendre,309000,Braambrugstraat 13,9700 Audenarde,,Non,4,250 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,475 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1973,,,,,,Oui,2,,,1,,2,,,,2,,,,,Oui,,,,,,,,207 kWh/m²/an,,,,,,,,,,,,,20210817-0002451835-RES-2,,,162 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9700/audenarde/rbd59562,RBD59562,Appartement à vendre,180000,Riethof 4 301,9700 Audenarde,,Non,2,89 m²,Non,Non,Non,Non,Non,Non,Non,Non,Electrique,,Non,,,,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,2002,,,,,,Oui,1,,,1,,,,,,,,,,,Oui,,,,,,,,282 kWh/m²/an,,,,,,,,,,,,,20210102-0002355444-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
